,centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,centers 7,centers 8,centers 9,score,MILLISEC
16,1095.1214099448973,1888.7048472432107,2446.7064202119973,1251.9600541654015,1416.496836365524,1695.2675305095654,931.1675466853428,1146.6867250304958,1201.2139692827418,1041.020997541535,-3111.2390713332375,216131
17,1018.9139134467478,2050.5474878675695,1468.3405599519479,2531.031607862691,1187.8546724011935,1681.912601772161,1291.874807234929,1113.504361214154,2433.1703598391955,1064.3328698605587,-1435.7206248941634,216165
18,1026.1335655734565,2565.0050682211136,1659.0,1342.790296819966,1887.6188704290917,2415.291700809656,1087.5046259746182,1156.0631470642077,993.1701462548357,1060.5434161831881,-1488.3288284923806,216198
19,988.2550239349123,1806.5554664428241,2203.765867781784,1333.9808844207625,1068.8124893909144,2091.4124413897894,925.4085584216303,955.7163393680296,1030.8079483189156,883.9971719411776,-1044.1874372348593,216231
20,908.5932304746699,1562.005761833163,1376.333171873729,1024.041311121054,1723.4770088399787,1271.33433840198,992.0757302094303,1490.0812058408092,1084.1005488422188,958.7410828696468,-1282.7382953084964,216265
21,1104.5979919606375,909.0710623001567,1389.858266155222,1011.3937774542783,720.3950305214494,971.8322454247265,1466.2175827618491,874.1567365181144,1029.045372486868,992.7422518654621,-309.7050606444653,216298
22,1003.384926515317,1432.4657063957936,630.0166664462139,1068.826602542716,899.7192886798489,1134.1635497050895,1335.8375649756224,978.9104530423826,860.0052325422212,1026.9466769471035,-901.393417116926,216331
23,958.8670853074493,1258.606113109557,1556.6563525711126,1109.2721652164546,1026.4899768063183,897.0136062117235,1613.4497203197873,1068.402760083419,1158.817783173361,995.1828977630192,-1909.054885020537,216365
24,1005.9741078949885,1523.745385554949,2272.6748557591777,1156.4118153880956,900.6059071536229,1253.624571176164,1632.102018870144,1074.9287286130111,974.5066955893228,938.7621815624125,-1618.9106637538605,216398
25,1714.0344220580869,983.4632952069852,2624.4246988625905,1189.655764227324,1289.5832660204615,1583.8045965332972,1052.1935930048676,1146.5776047223744,1357.628078672506,941.2927262142582,-2802.4825147168544,216431
26,945.5901627560933,2626.0017136323427,1469.8452299476976,1127.3552958579228,1051.546743481163,1346.0928645528138,1572.9319756429393,1411.5647346119129,1179.2107530038895,980.7460908753435,-1857.6341679094974,216465
27,1224.618384332757,2254.7755985906892,1041.9236656187495,1427.6056878564193,924.2542262069633,1089.2390134122488,872.8716973301403,1308.447171268294,978.4107282768907,1143.2619997183497,-2589.4844612859956,216498
28,1048.418445403415,1884.1005811792534,1268.0358827730388,902.4553291144689,985.5487094909904,1415.6475550079547,820.0323164363707,1197.8539349463074,1089.9891760529529,1017.6225098582338,-2686.694154543661,216531
29,1634.2493689764729,1058.6405258760224,1412.8427187813472,825.3538635034066,998.9243959665823,1194.097985929128,921.9690864256713,1298.046609332654,1110.4860657682596,1024.8293614941917,-1453.2558676567398,216565
30,1006.6127605156234,1348.0930976753793,1624.903551909741,865.1797501097676,1103.6484185514369,790.6611157759056,1063.6891620438892,1149.4831727736462,939.8957388987355,1301.016525644467,-1443.0698646740839,216598
31,395.0759420668386,1029.364506611891,859.6599715060236,574.6845214483853,1207.3127183956938,931.2361918952103,278.3918102243671,896.4145511129892,1081.027289202266,991.3537983857,-1288.9684373705925,218098
32,946.303449598974,381.2021108774313,1322.865720947105,861.4069885948221,1039.0579359716814,1188.188590420135,748.7639802043245,1088.526067671326,1010.4984902471691,815.5029123185275,-1352.2854261121781,219664
33,1094.8979532254168,317.7388865090327,2067.874512633685,1507.7516373726808,839.3716221240643,1312.9635065201896,622.975119888427,984.3097160163948,422.0485754033533,1169.5009523423248,-8182.629938494091,219698
34,1142.0277857852266,658.0516697038311,1369.556862638423,905.4426269991524,270.8708179188005,1652.8278797261378,1263.0107048554842,973.2287404685278,522.1972807282704,1302.084674315995,-3469.6435548736836,219731
35,941.5482346492245,1260.490434508929,562.6881907415509,716.5207603412479,309.8854627116284,1390.8092601185456,1166.083579286514,863.023711330414,1037.1864713304976,647.560035826795,-7967.850995371254,219764
36,1182.2969170221158,511.1007902226556,1015.0669795297164,1073.4397134457888,411.47286269226834,924.1954991955463,1317.475616472654,639.7421355515048,961.8662292781039,1218.8330484524943,-1980.7174153058415,219798
37,1059.5788272916986,312.89774687587635,946.6662558684554,1177.162459962271,482.1047603996459,886.1229041648472,1011.859615263657,273.0528098913859,829.5402341056159,1099.2597509233203,-2145.3160007317424,219831
38,880.5745045865781,601.6917815626203,1104.1305349153688,210.84828668974285,1028.8713391300446,1232.3682921862032,345.0695582052987,141.94717327231285,983.8462967234987,551.0961803533028,-3415.9269010504263,219864
39,372.87608767759275,1055.6474090868903,722.5391266757518,1239.6535806425923,1087.9360066690974,484.70002501566887,1004.815509627062,1146.8602250556064,1188.6584875396297,954.8722427633971,-2507.286666936362,219898
40,1095.4293855877572,589.8480627565698,1683.866087312171,1375.6562070517473,1057.3610059126663,448.09485602939026,959.3320592995941,1158.949955778937,509.2285216102242,1022.764322969724,-2315.688918382379,219931
41,638.289902787127,1490.7719476834811,1017.9636746390647,2130.729921881232,369.97567487606534,1319.4563274318707,534.9477710562091,1054.9778771484503,726.8686263693048,967.7840668248264,-2177.5795400773845,219964
42,1048.605269766979,550.262664552121,977.2757008354014,1189.4044728350402,365.42167423402793,840.8222166427336,1255.4274172567684,596.8828386745704,1018.1014304818904,935.5495711078062,-1128.6165131615505,219998
43,1002.7097342389429,503.05168720520163,916.4530146200232,1203.8820540235658,690.3296314080687,346.08813906286935,1090.2880353374514,867.6823973135652,959.1360162947017,542.981583481429,-2214.672926113151,220031
44,909.2692298845292,307.6507760432273,1042.5616860202356,722.4887542377389,501.3521716318779,982.207542509767,835.2107518465025,368.80889360209306,932.2157642293903,1090.8909203032172,-1037.198373965489,220064
45,926.8588225306377,262.123486812466,1087.5978116932747,1367.819798072831,764.978939685531,866.6375002446593,446.73258220102997,1185.000843881556,975.4309453318251,1052.6113576673902,-2136.15482681152,220098
46,1384.1184920374412,847.9465508128087,266.02443496791795,946.341118833649,1178.2809512166443,721.4658250450976,391.66439715654525,1010.5052043031168,167.79451719290466,902.5588836441141,-2301.9127788772626,220131
47,617.317060188607,1016.2415443207916,261.141723973784,929.6911519587723,1210.978942839222,117.30728877610295,1099.3839183833825,342.30541918000654,901.5487171354226,858.8783382994358,-1513.454124931412,220164
48,475.4160692462957,935.9677514765689,161.00310556011027,1011.2735700719029,45.793012567421215,223.6381005106241,902.0729876349255,972.5070408346927,874.4243820937292,1029.3194315218268,-681.1057991854289,220198
49,954.8827153111528,105.42295765154756,345.9971098145185,1036.94557649354,897.4310244986648,161.84364098615356,293.0085322989759,933.2039227091007,870.2108939791549,974.3042375321207,-578.6920139473536,220231
50,104.33120338613946,964.0361615002817,294.19390320980966,1058.393343857856,921.5618152129839,34.48187929913331,1002.7490688019129,892.2825708284595,142.64291079475345,940.994163180294,-693.2928121876403,220264
51,128.79325304228541,978.796450343396,379.5391942869669,1088.9652675576128,851.808663961573,1018.4689759676911,301.47139167755205,73.22567855609122,911.0406138037974,951.2889055705745,-1045.2850904125426,220298
52,383.9600565773243,1071.8375937737587,168.24866309488755,968.936240860512,796.5180475042608,1181.050606797648,306.8843430349616,936.9383396750341,1116.9189764705407,1017.862517118534,-2079.2642452180626,220331
53,1081.5257740803036,335.04328078622916,1004.7599608231052,1318.893756877842,1194.0202720349112,232.91350246358024,450.498612650472,954.6348144561338,1260.2733830403624,393.45139471096047,-3796.5266320500573,220364
54,1066.9163389749165,366.9715134264245,1342.9697854439107,536.4009694249256,925.238090053191,176.70880000724355,1029.0271093777917,582.5615847273144,1318.0480048665945,965.5630481744836,-381.33386246542256,220398
55,1258.625026801063,358.6866696656157,971.1671348810538,1548.5554559007567,595.5216200945185,125.87692401707307,1375.6173334444927,862.0076490502463,1014.4866781299954,1196.5343356198953,-4635.04669307619,220431
56,1189.2023236133728,284.6135711987083,1774.4509009831745,976.0504356663591,702.6933897511773,1260.0977921051217,535.5641884965797,838.8974907579591,1075.9691643704336,1323.2876734830002,-9080.488829673983,220464
57,1001.1773649914301,219.03946970797153,1511.4268093427481,1175.2927428585333,593.1702959521826,794.1819690725797,1287.5361795495699,925.8129262212674,869.3595343699867,1070.7502042960348,-4460.622714288415,220498
58,1145.8635772986286,429.57886353962994,979.2401148910698,1563.7048954326388,619.5816728068619,324.8909289111755,909.6184182357879,1057.0547092574427,1017.3635057144627,1107.5888226232694,-1557.4225589855246,220531
59,1093.3221660282184,417.4697593838385,1567.8016456172,962.8119956065365,262.05655338179326,546.152908991612,881.0846395313666,1163.7241941284885,1055.426446287408,996.792627849804,-1182.7967233646038,220564
60,1123.3785575946677,395.7132800399804,952.2937150936965,1479.7513304606284,647.4014345736766,127.55391017134673,1066.9566698806511,1179.955677310773,1001.3172193430465,192.813381278375,-4484.470359217236,220598
61,1001.38227576726,410.68966385824706,1443.4631303581355,646.9103492756936,1156.4894537312741,306.6365927282652,165.69248625088585,1285.6150279146552,1050.1628444719572,580.2284033033887,-5804.039855771201,220631
62,448.71047096522125,1118.1311749542958,1336.2219127076162,956.7622719492604,325.4937990578818,1030.4053173673526,1192.400769554322,1428.0301117273402,1072.917906667549,484.6328507231015,-3022.2395317953915,220664
63,989.6815890578272,329.00759869644344,1680.1229121704162,558.0412171157252,1110.3848688243193,220.50170067371369,1033.0611740164525,935.6814478968267,396.83497829702463,511.3648404026229,-2540.7347215082023,220698
64,286.3529290927544,960.8776182740983,1037.1065581754287,1611.880888899673,481.4343153536108,684.0884445742378,914.4416237295977,409.8886117103992,991.7019600473232,859.6633061844619,-1132.1384879752873,220731
65,993.0003549379469,384.04672524766477,1366.8434438515626,892.4548287146191,664.8390782738331,255.6286368934435,925.2168698121001,460.1847455098876,1041.522443349158,947.9981929303274,-617.010718884246,220764
66,1030.7443338223218,551.6248725356753,862.3563974532589,1409.648537756841,407.3376039393768,757.7031080838985,945.9862171886367,1125.1106612240415,635.465970764761,921.7976473716577,-1925.55630543706,220798
67,940.366789389566,540.4165060395546,1295.50646466932,749.8342098599803,1034.4325515221979,837.8148073758158,459.03742939776805,1400.8244001301518,618.1892913986783,892.6330886704246,-2431.0601040028246,220831
68,659.5917019998014,1020.2685920873973,889.4474695968531,1206.6536371303905,494.9959595794697,813.624661479246,607.0995832488403,931.0527193323958,857.103911570344,1055.9706398354895,-1397.7753365643111,220864
69,853.8492822036703,665.3061123110516,1055.9801134491122,943.0603808627166,1151.9657744796295,568.0431321651553,999.0358179880652,891.7656327058822,616.327023584071,707.1428427128426,-2102.106332328076,220898
70,788.73379539614,1026.469798286315,1412.1480092398247,954.6918936289305,688.0778915962215,887.2445018521039,1056.645800538349,759.8039220746363,858.822472610514,914.4408127374893,-1160.0651517835051,220931
71,1014.7359796486728,788.521349158374,1397.3650203150214,894.3882444188084,959.8604024729253,1135.1665076102272,838.5873471922206,1067.1986694144628,752.8214536520798,934.1728324596631,-1307.4689038544966,220964
72,877.9032403467311,1053.5261654037236,1440.1947784935203,974.1279316396476,777.6930226763138,1179.1038970336754,1001.23528778304,819.365766994539,1100.3481267308089,941.3022893842339,-969.1015022922923,220998
73,741.9186444179074,1065.0633551581404,1239.230002864682,981.0333245847547,864.2256649741432,1024.3681508625218,913.4159875070535,1128.292072116081,1274.1840610224267,816.3001898811491,-1345.053644590882,221031
74,1301.151028897107,933.4105648993707,611.3934903153614,1093.2497664359698,1162.0098966876315,1029.6660018175405,1231.9160650487936,1393.3818572092864,691.988252804006,837.8215800515047,-2779.676884892914,221064
75,1031.9652583858856,2190.748958689699,444.3444609759415,1185.05232158076,1350.9467050923956,930.3853841615919,580.9991394141647,1281.426799370262,499.7619433290214,1236.4168927707578,-3180.1167650685943,221098
76,1126.6623274078174,580.2361588181143,1432.0453903420798,938.2273431454553,1259.4056561060625,1556.889527230497,1034.4216147636948,642.9782266920085,517.6040958106881,1184.6847681978527,-4076.8029377528633,221131
77,948.3425231884613,1229.0875280303242,1373.6484266361608,1661.879959563867,712.498421050882,1070.5890077088338,837.4792810247028,1187.155324901645,1018.7192773806256,1149.0208273559952,-2334.6890893045784,221164
78,1047.7784504591175,874.1790434459065,1440.8487082272031,1153.2283235472892,693.95172742778,940.4822676447923,1229.9414620216687,1095.8963354343236,1023.6561969980146,1068.7969982785212,-915.2458479445032,221198
79,940.170269367776,1350.746830460838,1101.9017461957217,794.2726232220269,998.8536445085421,1162.6209806473544,1283.8633104812989,1404.6296801949127,1074.3504130584622,900.4887986759024,-1385.866980168221,221231
80,1209.4376635115818,1026.0745831727804,1565.190403752847,912.8718308940363,1679.894341915586,1065.2497496322733,1130.6095700992453,988.4863626118538,1260.2868721049188,1170.861648530688,-1896.742205497375,221264
81,1059.5912967808183,1875.9709486023498,2242.257790710069,1182.5038722658355,908.6258856096936,984.2588458136083,1704.3843463256756,1292.0503086180506,1147.2941173027962,1102.808146876033,-2099.9490611949172,221298
82,954.0385287646029,1729.3190534358564,1262.4270275940705,1055.4543269734927,1445.199986161085,1142.4813425514008,1097.7165773112233,1370.3156570659185,920.6926948861376,1036.9010312313162,-578.0514537166448,221331
83,1043.4844149569617,1518.0517118991697,899.8889844190069,1428.7192278472407,1184.32216900639,1323.8825476604788,989.8499462222089,956.8536983259248,1086.897419262738,1009.9573564658756,-756.3080446425532,221364
84,947.1155844789573,1296.8442466233175,1108.0348663511759,1010.5996638520901,891.9459562168498,1212.981863013623,1357.1429548872145,919.4054788232518,1136.8284831055212,985.1466895848557,-403.54387042735624,221398
85,874.8739312739859,1080.8574825932767,1258.5455891623474,961.5294821532852,1380.1409348323816,899.4485517248401,1032.8998015296547,1003.1320949904853,1110.396775931919,924.4383185045978,-568.1890313414642,221431
86,740.9190239155694,1027.3802188039592,1465.069622918993,897.3052442428373,1273.389178531057,940.0220970850617,849.3635919692157,1337.9603880533982,1072.4271537032248,996.8553420929643,-1438.8104254508626,221464
87,1142.2517019934467,926.044578648199,1611.470756793309,1373.033138711517,1036.215014739486,811.78630192927,972.9137733724069,1301.093002056348,898.6590817126562,852.5602617997158,-1761.9094639307314,221498
88,1066.9100243225762,1646.757419901304,931.7394094813477,1382.0687392456282,1028.6845407734083,1116.9629918840433,907.758989545726,873.9931349844803,957.207638784992,992.639410863784,-832.0184676750855,221531
89,944.5631965443374,1386.5702290183501,1083.2326619891037,1567.9773595304239,1231.5705420315962,1029.2965892917164,846.4147919312375,1182.256317386378,927.5564756383809,960.3135826091807,-565.2970771076145,221564
90,1054.090128973799,937.8207591186342,1353.0192164193381,770.1175234988489,1128.1644383688044,1009.8727123359654,1288.4521721818005,966.5555271300053,954.9589786165557,1025.5258983887911,-173.731428735769,221598
91,1001.2122621194831,1164.146897947162,826.0369241141706,955.8744994839303,1300.1807566642417,887.2260140460265,1018.9402086832708,788.889726134141,930.9305248131993,857.6747635321912,-740.1382082839418,221631
92,985.6454737886235,1347.5362703838439,743.0464308304789,924.4180029078466,1051.7599509711513,845.4288852410947,948.4923455764311,1015.9509694701371,886.1275303250655,967.9741732091823,-415.1361560574326,221664
93,972.8555628423685,486.4092926743896,1527.2265712722524,814.7517263655689,1285.9603415346835,1072.0274551800494,597.4864015188965,905.2200633396361,1037.6978795717391,997.5888659821517,-1811.9974839697486,229264
94,1251.221003660025,1016.9414837977348,689.9804345052112,1556.553885993029,870.3614191817098,1126.2140008451447,505.66688639854596,923.724771424216,786.8983415918476,969.8764828872295,-2179.580833289225,229298
95,1634.6797851567137,977.5153491533428,1173.8855331119114,594.4417549264183,923.3129700093411,787.2185211235823,1053.3557522494375,1113.4102076691079,1020.0204199545767,1217.0488897328653,-2126.483285368493,229331
96,1375.9963662742718,1023.5810092239648,643.568178206474,897.5655974476294,1091.6245138244522,999.2156198015273,1485.7149793954425,1143.0833302244564,954.6342904624893,1052.4495237302358,-1251.413152503457,229364
97,1166.0660811751138,1004.614204562585,1431.7464859394627,816.5255609368601,1274.9752938782774,1048.6022814753294,1097.7230854544264,891.0448922472987,949.7425967071289,1314.4299144496065,-1406.9143440468447,229398
98,951.7126667224725,1345.4489956887999,1061.6925595744462,1577.8612106265873,1173.0513700404683,1011.97810557871,1454.7883007503187,1118.2304660591344,907.2204803684714,1207.5731861879015,-1618.2180458771581,229431
99,1142.4364502007702,1726.589123097907,1027.5211233351697,1280.2691123353716,1835.337026270652,1077.7671329023356,1227.405800866201,1000.1924814754408,1055.161490062576,1115.2336078149726,-535.7411737240864,229464
100,1071.175476522721,1948.510713339806,1255.1025809330063,878.4030965337041,1040.5376693323979,970.4143921688344,1103.8337875837426,1138.2537766081289,1982.4605922943335,1022.4788430731442,-807.5006148337468,229498
101,1046.735019687717,1968.6891577900255,1207.9879966291055,936.4589792095794,1777.4535155665815,1098.2263540119247,875.189693723595,1012.0957821615248,1257.7237375512955,1071.6771786684035,-1626.7922662688288,229531
102,910.1182047261989,2093.099376522768,1202.4312870180981,1051.9085240154109,1543.684553268575,1011.0532438684872,1290.0740288836141,945.5800967252325,1142.6412385346505,1074.0052977122884,-976.6483938631857,229564
103,948.439687658408,2179.2241738747302,1064.469281029791,1393.6089838975638,999.0562610668962,1109.718432756706,1146.127828821899,1018.7805060769523,1087.7248254988285,982.5095419383977,-319.4929064954328,229598
104,877.408114847361,1129.558480718233,2070.2695476676463,1010.2304159311561,1368.4494875588211,1054.0908139974176,941.4249837347636,1097.9462646231827,987.8691511443899,919.4443974488071,-622.2621463452947,229631
105,1023.2876741772176,1874.3833652697626,1517.4867379980624,917.7063800584585,1110.1062787227243,965.1374535326204,1189.2262190180638,875.2885238594185,999.6428881139425,1048.323300479094,-713.449111356696,229664
106,879.1069331998241,1675.8711167628612,1071.2768082993302,1343.6480193860295,1013.3240872775984,1737.9841771431638,969.6294791634953,1035.9543649380812,1093.9214731449158,989.7762373385209,-322.01759542388953,229698
107,996.3719185123596,1758.8109619853976,1431.626347899479,1077.3037999217117,904.4937810731482,1040.9651642366491,1101.245591274478,1013.7254230451329,1797.0932084897545,965.3382826760783,-375.19585891856804,229731
108,1086.2157803281132,1708.5836239411872,990.1872394778605,1450.7132728420181,1859.5797912431722,1212.4611333976854,861.5909702405196,1022.6660912741843,1171.5895185601482,1113.2784916632495,-965.549139757535,229764
109,1128.913671367105,1514.135396851946,1028.252163072985,1782.047698575995,1308.1540429169647,961.1336216729379,1223.2669373444212,1595.020062569747,900.774111528523,985.4260199548175,-997.3320397295308,229798
110,1003.4711659001982,1455.7647474781081,1201.5052236727843,1371.133346873397,1549.3747125856935,1105.1018052650172,963.8907689478167,989.1939019223627,1023.9574391008508,1483.2349780125871,-616.8857183162893,229831
111,1381.6041401211853,997.4830313614724,1122.840148908116,1522.7848865837805,939.9791383058614,1452.067835880955,1042.6317783292686,1165.4998927498877,974.5436443540973,1098.8001034897547,-1020.1008839610622,229864
112,1023.4735603614037,1486.3330716901914,958.0845896319059,1302.8157966497029,1576.2703186839374,1077.854813970787,1009.1447144087846,929.0699418705867,1104.5333856430054,992.1992257376934,-662.1907418775801,229898
113,1563.717685517434,1015.8381455597294,1215.0703683326328,1096.031496572686,952.7661485717788,1500.1133290521752,1621.7709456023683,1041.6041459391784,982.4813838715426,922.7063454859298,-534.2314484492516,229931
114,954.4596897127592,1615.2393307711902,1071.2912769177206,1184.3455626127452,1009.8046522861549,1543.841313088881,978.0940155284803,1028.7831049205527,1094.520899754774,998.6991487045096,-276.05731895818144,229964
115,964.7697710587404,1622.3956464223602,1216.2808063929974,1055.6082671331023,1313.8774676506177,1693.961333679137,996.5196015129293,1111.3892207503184,1029.2573352987165,948.8803196412881,-486.03359884984803,229998
116,1082.4336002693653,1687.5988859915735,1161.0977121182918,1497.553337948268,992.1110758140942,1862.4956375787838,1300.5198960415792,881.0925036566819,1033.152113016949,1751.569010915642,-2643.6253525499874,230031
117,1972.210942064768,1196.6295984064352,997.4157582735853,1792.676211701377,1255.49311366785,2088.386219069643,1688.5298339087765,1349.518803129471,962.006263770227,1028.345929078825,-1910.9536824683257,230064
118,1152.589000441069,2098.021210569617,1775.6990664378877,1270.9079220383678,998.0159756748718,2391.5419711976624,1587.2293470069158,1347.610847862091,1066.253796496215,912.9715220093121,-4681.824597496555,230098
119,1947.142720872778,1152.4560731931247,1540.1954421436262,2619.086291056482,917.1110090765972,2254.2258094521053,1291.7697163194375,1401.6665081252388,1651.3234086634877,1007.2072725540768,-10391.655306448092,230131
120,1329.8533753763984,2408.8858420439938,1081.9563173775848,2119.4992606745745,939.4350244866276,2745.554588785297,1167.8377873293753,1482.5643324996051,1244.9710840015523,1012.2298682103358,-8600.638397346303,230164
121,1025.243510851606,2442.2953863913713,1932.5032988328894,1162.6233005501222,1400.0407136937126,2602.316083799199,1101.0171424432301,1269.0157603434245,962.3158448225201,2326.2600886401333,-3202.96307354231,230198
122,1007.8013470895735,2265.891656721477,1826.3093932847194,1298.7108993151633,1509.5621881857005,1183.7315104315323,2438.1189470573418,935.7910709354662,2316.5814466865713,1042.2440148375913,-3455.2414227863137,230231
123,1947.940148430176,1008.1955200834459,1232.2438881974624,2229.9894618585085,850.1099334727352,2108.4897438688195,2382.7171464527637,1319.1061023143084,1159.0800477665625,1071.1082329246183,-4425.485410740056,230264
124,1022.30255633158,1810.9872997898135,2310.3838277202667,1183.7119582060493,860.9364127879849,1683.293693408797,1079.9003479224355,1248.8230460053421,1151.0975111107964,1040.9985350463544,-814.9172679681249,230298
125,2037.398341022197,1179.9560973430948,1566.1985413094471,1030.4581787384448,895.5712494412788,1072.42684466977,2116.421035616496,1131.318946457297,1244.1692007118645,1001.6953509038327,-3151.6085950751462,230331
126,1094.3571067188122,1626.6493545600338,1907.0044572575073,982.5206614258807,1240.5244858526573,1025.8973948384958,1530.8876510051284,1823.2051447930921,920.8270905270329,1129.5702722717167,-1995.5380469203756,230364
127,990.449284610762,1661.3826479512945,1817.1119943470737,1095.7887570147816,918.5813957981072,1554.236146793659,1025.9528674676244,1706.452753521175,1054.9325793507576,1121.0370199061224,-609.4861121946312,230398
128,1025.921536960795,1736.1062755488213,1589.098801207779,942.2256172272614,1842.776437878453,977.8774185773312,1550.1915919514959,900.016677293079,1062.4518099731026,1006.2428998644959,-757.9022015994462,230431
129,946.3127967523653,1436.2764624704846,1851.5631234176167,1052.471282610425,789.5398227238798,1004.4052645813682,1817.8630311439858,968.6526886507786,918.7605781703958,1065.4675030239073,-305.5459180287341,230464
130,1005.9660740889849,1789.248890149533,1317.3308784322244,780.299301550373,1127.5443717489065,936.6072814137449,830.2535757225018,1073.9314242809664,1371.292091423268,964.2776206323294,-1753.9912065183137,230498
131,809.9685179067147,1316.4258429550828,988.5035582307762,1668.8018512135088,1073.7159055968364,1185.0037974622696,745.4864183873507,1254.1948811413304,1026.7036053753359,958.914129498034,-1745.6690906584042,230531
132,1264.4387865459307,998.0082387749433,1522.4981252773443,838.2994691636158,1159.7146200682305,1063.299181897792,946.5161224498186,1214.3578549999172,1016.2462109119281,981.7115874915164,-572.1594470339451,230564
133,934.5806956868641,1216.2078654238348,1365.520989381555,984.516104757682,1157.286913431583,1070.4116030761252,912.1084649989359,1034.0004835588811,1010.3588471429347,952.62427010863,-219.6669277710588,230598
134,952.6990294290355,1198.1485861862488,1100.4317334573736,891.3311772684411,1014.5463367428124,1134.0653289233892,934.3621538408992,1239.3199748249037,971.8741381103688,1219.6675776620448,-534.6352403345128,230631
135,959.7710769823702,1422.3972722133574,1057.7285859743097,1019.0256958048504,900.7273483208255,1106.9706409837615,992.6027735738697,932.7518426677054,1091.1451391851626,978.1367745590331,-414.9254627150588,230664
136,889.2434987111236,1842.1946151262086,1170.0170843919086,978.8363842658051,1040.1041609151298,956.3991583152426,1020.5702848980312,866.6671794870277,910.9280981504522,944.5519326636846,-316.8130179897933,230698
137,1180.4630447413422,881.0102156047908,994.5466178818489,1398.5034858733818,678.5116063856241,812.7764705617824,1104.7023400791982,940.7306879682889,1246.5335936106976,1026.2759741323682,-2936.6395081113737,230731
138,1073.010311332299,544.1323368446319,901.3310438770797,1396.5278371733232,1183.8598420735907,978.9366680230137,1256.7235177237674,809.8166459143699,1028.4427915571123,1104.7931443452308,-3077.786499611464,230764
139,1156.911039119403,902.3941200348717,1516.7115744267267,348.39489089250435,1076.9920549369922,685.0481734885511,1642.5495426318196,947.0144574860808,1031.0545494536364,1112.0819467832878,-1165.8514574231197,230798
140,1321.143702876769,924.0748605684167,358.44943855444944,1492.8958436542048,1052.8461390772736,546.6122940439594,1170.0888855125495,1258.3095252448502,1391.2347034199513,963.5074507972693,-3634.472433642957,230831
