,centers 0,centers 1,centers 2,score,MILLISEC
38,232.62167272245154,1032.1717055436854,576.3939809579615,-197733.55397092676,219864
39,428.7880563466308,1080.669169591672,722.5391266757518,-95887.82019389233,219898
40,529.2496049525955,1063.7975668269396,1529.7611471819591,-94731.25881584159,219931
41,561.0059492289831,1081.0441101776846,2130.729921881232,-339008.1024005114,219964
42,991.2379609568565,527.3625040338225,1222.4159450459042,-77336.24332316568,219998
43,1147.0850446805086,520.6127602893921,955.8350872733109,-102159.5048944009,220031
44,890.0692948195059,392.6039470923995,1025.9700364891826,-69972.8001885651,220064
45,897.9373088089881,323.6598519419873,1133.042087774972,-158493.73809233122,220098
46,1281.199721627043,917.7744937186459,275.1611164391227,-182450.28547723382,220131
47,975.221927020383,240.25147730996446,617.317060188607,-147075.06628974422,220164
48,957.2501011725013,143.4780728793852,475.4160692462957,-57099.15089703132,220198
49,143.03674654128497,948.5034639741104,319.5028210567472,-44302.22335602583,220231
50,959.1813193232344,93.81866449334211,294.19390320980966,-47740.21578784226,220264
51,981.7180997271514,110.2707282135541,340.50529298225945,-61084.55308966479,220298
52,1115.7554952311855,282.2603564758771,955.0800965393958,-98326.59692201222,220331
53,997.3989982387336,328.9640586149644,1246.68695215013,-73036.48385327376,220364
54,405.92287620246657,1017.0785912313906,1330.5088951552527,-134998.96494177508,220398
55,359.6929708607057,1294.9644504396283,949.2204873537652,-244235.4582543883,220431
56,952.6423763979777,1314.6796084980597,368.26377696466534,-424439.638938977,220464
57,962.9983409208833,343.74974512270865,1255.3814485537173,-251449.41779430065,220498
58,1023.8133403635007,463.70481339514095,1563.7048954326388,-161125.89157684633,220531
59,1001.855237293638,349.958465704166,1567.8016456172,-152956.61401955568,220564
60,1065.7943777131927,238.69352382990076,647.4014345736766,-324542.48102805275,220598
61,1052.1856456680932,422.0314990832961,1390.8470962103088,-225305.90544781627,220631
62,1038.4680430700732,406.60827815386153,1326.579174714263,-106626.22611579567,220664
63,1020.3740507623756,403.1500670371059,1680.1229121704162,-126756.06520159896,220698
64,961.1027658062851,454.33058248828024,1611.880888899673,-125023.71247193604,220731
65,429.74918223449873,939.3468479368826,1366.8434438515626,-117396.69090954654,220764
66,481.8207310237133,946.4141260425258,1409.648537756841,-166054.4461863039,220798
67,907.3730134185432,519.1701640584422,1348.165432399736,-138434.51456727026,220831
68,881.9697158357103,1084.7158772221917,614.6617053460925,-63508.414530005255,220864
69,1119.9705541361236,647.9052225658706,914.1034628044536,-53338.12050217458,220898
70,953.6858555977462,1412.1480092398247,722.5542784518882,-80372.90594627647,220931
71,977.0343814988745,1397.3650203150214,805.8661267689135,-67788.1258837405,220964
72,824.9873433391947,1014.5276752347545,1440.1947784935203,-62827.646539529196,220998
73,1262.5327083031784,831.8658531175357,1028.7573366149672,-55979.80422667603,221031
74,1035.8484202812783,708.2978939937195,1254.8867204270284,-95856.10773532873,221064
75,2190.748958689699,1146.2105776897483,508.3685145730426,-261807.65723866096,221098
76,1298.9459278512866,1009.8788519873702,580.272827106937,-151635.73801893962,221131
77,913.1406256239316,1187.4178777783388,1661.879959563867,-151429.39937246137,221164
78,1335.3950851244358,862.2738265408178,1072.449419634982,-86407.96037048045,221198
79,941.1175606711328,1111.3782894283997,1360.9673753329905,-57712.66759151969,221231
80,988.5879004270878,1622.5423728342166,1196.126683551603,-58183.765002511514,221264
81,1076.2690000339549,2242.257790710069,1790.1776474640128,-174042.69322682772,221298
82,1729.3190534358564,1019.599101310092,1359.3142236070246,-104392.50906876742,221331
83,1424.8431788135326,1036.463158291297,909.3831034034932,-55551.22717270841,221364
84,940.2465449825603,1141.470019705374,1326.993600755266,-37668.26328977408,221398
85,1067.1226575464523,912.9900903491974,1319.3432619973646,-28276.489391260286,221431
86,1024.7130823835053,1358.8063965011493,890.5217347840362,-60111.601762028164,221464
87,1071.5605771574728,1428.532299187058,919.1760531917649,-98466.58629539197,221498
88,934.3725407251193,1514.4130795734661,1059.3677387406137,-56375.46930943822,221531
89,961.3455049182601,1477.273794274387,1165.6865071356926,-64387.29752096736,221564
90,770.1175234988489,985.3481019867884,1320.7356943005693,-42712.57399939462,221598
91,839.9568569566324,973.7482620210153,1232.163827305702,-32437.352330654532,221631
92,967.2346097659739,1347.5362703838439,777.1739156340175,-51072.67897895822,221664
93,972.1535326312281,1406.5934564034678,541.947847096643,-138506.4117351202,229264
94,992.2519911829667,1403.887444826527,660.8485541652017,-164413.4257851843,229298
95,1033.5684157283044,1634.6797851567137,690.8301380250002,-166068.380952613,229331
96,855.569323725761,1430.8556728348572,1050.0172129840034,-113213.68265211907,229364
97,868.4596527070369,1078.0149712761263,1340.3838980891155,-67607.44757363292,229398
98,1459.366169021902,1014.7976682384158,1160.531371404596,-59316.08051211059,229431
99,1175.036311936476,1780.9630746842795,1043.7799857129876,-33209.48553151985,229464
100,1016.979085116409,1965.4856528170699,1156.8877254047854,-63397.318024206616,229498
101,935.6740869854528,1873.0713366783034,1084.2788424929436,-87733.03425827422,229531
102,1345.3966230567623,2093.099376522768,1019.9384735281445,-127282.45369271067,229564
103,1029.5753379041103,2179.2241738747302,1393.6089838975638,-64999.84801310422,229598
104,1014.1900069863188,2070.2695476676463,1368.4494875588211,-77809.96485271805,229631
105,1016.3628108167314,1874.3833652697626,1517.4867379980624,-90284.09898554604,229664
106,1022.6430898709896,1706.9276469530125,1343.6480193860295,-48482.00943897771,229698
107,1031.7089750636576,1777.952085237576,1431.626347899479,-43892.39911445682,229731
108,1017.998168507887,1784.0817075921796,1278.2546415999507,-110065.7975878899,229764
109,1183.6323988725403,1630.401052665896,991.6486361548779,-81835.71545221291,229798
110,994.6718253489267,1446.1282263646367,1169.3707508701953,-35958.3837266239,229831
111,990.2885349616452,1469.8104372924254,1121.4850621593782,-29292.16292424229,229864
112,995.1943703320538,1546.2912363526887,1302.8157966497029,-45101.046546196434,229898
113,999.1955562740859,1561.8673200573257,1135.7111204926682,-36967.78081050559,229931
114,994.6412991091835,1591.4399915437539,1133.6258254744962,-21371.816704260524,229964
115,1010.6553323994173,1646.2508755079525,1265.0791370218076,-42333.504294192346,229998
116,1699.8042181085668,1006.6620357305526,1176.8769404060026,-122251.36593016176,230031
117,996.0719611641498,1885.4508016861412,1243.6981341931894,-122881.23654105124,230064
118,1123.9483795884428,1712.8758266275636,2244.7815908836396,-359183.06645287754,230098
119,1771.4510731381674,1111.9221588218413,2436.6560502542934,-471823.65824346885,230131
120,1124.0757181586089,2577.2202154146453,2119.4992606745745,-392941.05205530184,230164
121,2453.2917363055185,1089.023918699902,1932.5032988328894,-258895.0982923657,230198
122,1050.0671431481796,2334.2933742879904,1667.93579073521,-244693.0901990822,230231
123,990.8913612162571,2123.4153298080887,1237.723237671841,-225077.0332526351,230264
124,1074.5392504691413,1725.858228869136,2310.3838277202667,-196275.64597082193,230298
125,1056.3044635228382,2076.9096883193465,1566.1985413094471,-149523.76619861455,230331
126,1034.6493674519297,1594.7287867083985,1865.1048010252998,-110873.43581657478,230364
127,1680.1132381128994,1053.8128006866145,963.4988263060164,-55691.27811663864,230398
128,982.1260398088907,1789.441356713637,1563.1606617035902,-42937.569741779946,230431
129,1834.7130772808014,973.2924292616542,1436.2764624704846,-105020.17244060429,230464
130,1789.248890149533,990.6919198724174,1335.3179494292388,-133661.05838566506,230498
131,974.6453743166991,1668.8018512135088,1252.4548506750034,-126649.06570127404,230531
132,1225.7375120400022,987.3721522653868,1522.4981252773443,-50473.617328150445,230564
133,1201.477627425772,971.99857458688,1365.520989381555,-32700.46331429604,230598
134,951.637367571737,1213.8211812148616,1122.8541304347173,-20078.854409607102,230631
135,957.557785552846,1422.3972722133574,1057.7248627435074,-20382.993206481933,230664
136,1065.2571882779125,1842.1946151262086,941.1961647026035,-44082.33716720317,230698
137,796.2686907784949,1005.5503124108186,1275.1667080751404,-83812.25714110548,230731
138,1166.5230936818152,950.7848655674152,544.1323368446319,-148509.11314959225,230764
139,1055.3476152681123,516.7215321905278,1579.630558529273,-190227.29957678056,230798
140,990.873756690058,1316.1608412614205,452.5308662992045,-121873.48923837199,230831
141,957.7325895729812,1290.9391508445515,661.7365521285581,-118790.85336231554,230864
142,1276.7892977698157,1020.3185603488469,657.8615985809427,-61123.09606100428,230898
143,870.6052115407564,1081.0338285054145,370.8759900559754,-119528.16061656129,230931
144,956.4798897888984,306.8501262831743,1259.7453289571865,-203410.86581173574,230964
145,1048.2211985130796,276.74898373797146,733.5620447927533,-102375.60211107806,230998
146,1042.9624609863524,524.3818735591311,1430.3947007731817,-83134.48230312309,231031
147,522.0468266953867,1004.4384103279733,1392.028614622363,-99425.31296140375,231064
148,958.2889932314469,439.1246786516347,1395.1233768030897,-100718.36401574293,231098
149,928.5990858583182,405.8810048066181,1213.6743870482433,-235461.08710713557,231131
150,949.9534985848455,464.0428715121225,1377.6763052741608,-151996.10726358872,231164
151,962.083699706523,468.3414216967575,1369.7923946623446,-91038.16332776945,231198
152,972.4669028164383,531.1812664324574,1238.577403478237,-94575.61651662264,231231
153,1016.3126049585301,649.7097974718794,902.9787831344447,-60950.96490351553,231264
154,975.4424165804916,407.1387969722365,834.6577745018714,-39560.06882410602,231298
155,1024.0282145473452,438.5378194246198,916.4694749074708,-22663.577051179334,231331
156,880.856655605897,327.8292317385973,1051.2089959589116,-79886.61733960874,231364
157,894.3785833885722,439.6218313946225,1094.1190218947363,-95681.49618618976,231398
158,1202.9672974284852,806.1590402979374,986.5569617472321,-33472.62934418974,231431
159,1328.241418604316,784.8482283885254,1018.0981896923695,-58022.93236072903,231464
160,688.5215355769856,1381.7966502124173,1023.2811486392045,-129894.73743744876,231498
161,1183.1178643415096,563.7870278374176,1867.7425421272023,-387363.12776521523,231531
162,805.1660814906124,2011.6052403538056,1276.8435440401263,-694539.5681721873,231564
163,1199.003011728403,862.0576625078597,2361.276985023146,-290918.2178412441,231598
164,1104.0658195914305,1855.4170593146462,689.882308795904,-241305.1941975997,231631
165,1387.6446627436355,1016.080600622689,570.4962751850358,-103425.64536904595,231664
166,1052.0330726605905,1366.8632027626334,710.8709372198024,-129258.74229629531,231698
167,1037.3394207592758,1343.1894604424488,713.1162919502644,-122370.64103517048,231731
168,1007.6719376129884,1443.9453509988618,549.4560946972924,-142287.9944901755,231764
169,961.9869960781892,1396.9820759078937,432.5390155812536,-42775.62839168144,231798
170,1266.2354272353114,375.2878894928532,933.8290934433661,-126980.9590766899,231831
171,1322.9379128873597,944.2952144085709,540.6266033675647,-135996.95320536048,231864
172,881.0580626162098,1103.370440825008,427.521699007987,-112231.87611604636,231898
173,1122.459124881637,352.33126475440105,855.6797636706261,-127486.82198436765,231931
174,858.2586112413235,375.7255980266357,1053.4497013874563,-117729.17836144545,231964
175,298.92344075760406,860.8487579729563,1024.7610201702037,-124162.7903614827,231998
176,942.0400176694795,286.9525706905249,1496.772861859808,-126890.18750979644,232031
177,968.6758931733918,228.54596606017628,2178.3842636229265,-146238.91675907496,232064
178,1000.3899930662791,291.2138709931636,1338.354047419819,-133332.52300004216,232098
179,993.0927016667405,1406.0349702284043,291.0904059509272,-251243.44548239812,232131
180,1137.643139267617,229.17267731793106,2499.3241086341723,-762759.1424272539,232164
181,1408.9255000656212,457.98423411749377,916.3577264861352,-335790.3952654433,232198
182,1362.2690070112435,885.5475474042977,2257.919839143985,-508071.104477234,232231
183,1064.5170367047904,403.0768817551475,1880.7384188132064,-332949.2177929217,232264
184,1134.2204846252594,842.7406409089074,247.97367317737928,-295412.3070222461,232298
185,1092.9691809868075,518.6921383580075,924.4073685118829,-112597.2272745532,232331
186,1084.8529630854343,414.18322497318536,806.0497950938845,-99471.15088934795,232364
187,991.2163656613785,252.11424722800757,1266.797658342094,-188246.75426704425,232398
188,335.94171750726787,1364.2614179433808,967.9429519393303,-177222.7440654856,232431
189,983.798421391549,501.1691689279055,1233.8810172621072,-36052.08713007648,232464
190,1001.5274357912306,316.56421506727565,659.834416266831,-155937.80277382454,232498
191,954.3007707285389,596.1579527756825,1199.7487846486754,-107172.70313525113,232531
192,976.4598106257672,1697.7594058051925,583.2375159401186,-113238.52642112716,232564
193,1238.1483344077185,956.4070936344076,465.0204296587409,-148905.57870374565,232598
194,977.2845930064261,1294.3747772059507,552.0718206611593,-101466.29455832399,232631
195,898.8364296201331,406.1535086338988,1036.7361281985918,-52564.05941613822,232664
196,335.8464638010988,1008.9050569914743,904.3282641937434,-24467.289704476225,232698
197,1021.6950559674536,392.6068912704223,862.6110785788121,-64146.92798845385,232731
198,578.8533063787542,890.0898604086962,1026.0052480269494,-67113.18247575278,232764
199,981.9296020682406,757.132456308191,1267.9988847953941,-60031.60963945762,232798
200,1277.650453212535,660.1740234438033,994.2417526997655,-109553.70344147609,232831
201,1091.2836064874923,394.6015949833036,1650.7363912025237,-541481.9826867202,232864
202,1322.1936131549653,847.6398462982391,2296.105398277701,-716008.4780913177,232898
203,2468.774797343816,1350.401452672184,884.5143041315122,-647879.0365783512,232931
204,1868.5162802113966,871.2976391844343,1212.727106209708,-385776.3239228194,232964
205,1068.652493993679,1513.5080342097694,579.1908148442964,-123903.85812874357,232998
206,1023.6900132798721,634.6285314116689,1335.6881611846875,-135998.28726667975,233031
207,272.4499954120022,925.7402437515051,1162.260737364729,-174526.81751150952,233064
208,945.7886118215581,250.7309956132858,1338.1507428595469,-225384.13180927132,233098
209,893.8729746413683,125.59410839104419,1366.4405209116944,-230879.0292041013,233131
210,912.0585607771218,1484.272622382759,217.81750911341317,-296847.67120338406,233164
211,273.29500006451565,895.191426409409,1252.5281058261726,-221514.77930108554,233198
212,892.6799141314762,219.48083401485314,1272.1749058704975,-163770.67330783413,233231
213,907.3483177534616,245.24130495646978,1377.7484888160393,-192579.46655267812,233264
214,1257.9440751122024,321.61510048044306,910.2132737093713,-224928.19258075103,233298
215,895.5518640606418,278.65706438463917,1032.156776893392,-121117.17586711238,233331
216,959.2322113966544,313.7721483522748,1866.591813975407,-199697.6638782525,233364
217,1985.4787835683364,1017.1974437813725,405.6015523260912,-372493.30922294746,233398
218,951.6793672217312,392.24673959151585,1187.8145137194765,-93887.56814529728,233431
219,461.0807741059091,1345.0751927642991,982.0767336990571,-166729.1775738974,233464
220,1344.0733153275778,1050.9361063538154,504.80064796676015,-214430.68803850704,233498
221,972.4158320262922,1355.024695053827,513.8316632880495,-206465.99252567615,233531
222,521.7609233351865,1324.091387796441,928.4600027706446,-233840.82329894614,233564
223,1207.1123066269893,970.8819188815348,641.437439769472,-158792.7732654787,233598
224,879.0298348312526,1185.074086047807,1026.6295738541805,-45668.9950816696,233631
225,741.2853759339022,1125.5246527202426,968.5128604305603,-89094.31646838842,233664
226,907.0634801852287,1189.1870905378812,1030.5836182601372,-30438.870854668432,233698
227,1112.0263725651475,937.5294716246235,1366.452273124093,-64873.92337008422,233731
228,995.0546055123798,2402.9034520762584,1473.4810046842013,-299328.22811698227,233764
229,971.4373742658482,1431.958752025016,488.3325545031446,-81628.28523229773,233798
230,960.0223125606923,1382.0173216759472,487.73543630670355,-195332.16947629204,233831
231,987.4131431925732,1486.9270333699044,500.61205800790043,-181354.25140784227,233864
232,1000.5843556518556,1573.3490322643852,436.2791329522238,-200599.35539298906,233898
233,330.9760054168703,997.072220087436,1493.6973376004335,-117995.98568421522,233931
234,977.6616956499453,325.5042301547304,1279.303347958808,-139955.28808390253,233964
235,973.1101846582255,399.4733657674923,1438.456116814135,-87947.75487255609,233998
236,968.2908020517178,521.2617150870586,1365.7338686581659,-67772.66013064845,234031
237,988.7894765328072,515.3291804435373,1293.1144574244,-86621.28070120503,234064
238,1135.2400060921877,457.05701797422756,952.7599101938378,-59116.53957137384,234098
239,1326.9613455577914,376.55458615558564,980.4657346328062,-69667.47427398384,234131
240,1009.3471490354594,326.9606800722868,1405.0997342495557,-276543.9356915304,234164
241,227.29098557800353,2262.06012298524,1066.9540073201379,-468007.9101044267,234198
242,983.3177338253353,299.03501640733134,1317.3322422336034,-139248.39507046586,234231
243,1067.8112242936254,294.8963877282737,1557.7785465206537,-234457.44161231254,234264
244,337.61053540413127,1342.3461675492547,947.9204268761877,-403865.8738243115,234298
245,602.161384505503,1046.5755636314084,1411.9380352009348,-187718.55909232437,234331
246,988.0332548629688,708.7734286717,1173.0219830760534,-27965.85008649662,234364
247,1035.9268480268904,261.5973037835015,631.2840476019052,-90275.21792333425,234398
248,785.1784427440452,1029.004568598128,314.83654408686334,-74612.689786024,234431
249,950.8073479936771,287.7047505843658,1313.886857047968,-108909.12563190045,234464
250,322.47302387550405,1662.7789939355725,937.6106416503799,-291626.1716857587,234498
251,937.614219737966,1461.0027607802347,372.72695756091116,-127975.87026764799,234531
252,952.5482307026684,372.74832720403106,1604.1698787846628,-246005.9964670802,234564
253,974.978257459748,514.4181947679762,1267.3820516303103,-194765.45391320947,234598
254,987.3632682518289,447.98353728760685,1465.1487979041583,-222397.42539020508,234631
255,343.83401586523337,981.5602799272814,682.4144035012748,-132405.58963027957,234664
256,978.5282175771603,515.0097346266585,757.6667408665223,-77846.18836637771,234698
257,988.1581212524814,1973.965805174953,617.5575065844247,-175811.3426891751,234731
258,878.5678218710681,329.27290974067125,1087.1031949415278,-121047.37865559611,234764
259,1058.824027552189,785.0101295849241,295.82765252761624,-93029.66241772426,234798
260,865.5469300003075,375.873648983272,1061.4060399987748,-135723.4210728539,234831
261,713.6216492172198,998.7993508808219,1238.2606852122994,-68299.08310140215,234864
262,975.7654046052442,786.533054593967,1099.3829051471532,-28859.426031972434,234898
263,968.6725302596082,1089.2456581280314,772.9253399861205,-37018.87304968303,234931
264,887.0363468721197,398.3277544937084,1042.377821772752,-66147.78943468769,234964
265,624.6053753150372,1056.6121379451745,902.5916264986448,-36038.088384760274,234998
266,1055.4728971167551,817.4343328157729,319.145734735716,-86683.00944961596,235031
267,1077.407121578592,304.54017642552435,839.5007173716505,-183199.50843059912,235064
268,321.3849318469146,2103.2522435504497,1064.3129216090952,-343181.980661606,235098
269,1009.1652030219949,370.19791668655046,1305.494755693082,-270334.340327964,235131
270,1056.106960256261,317.8971062891151,1342.4807658619789,-111212.44289221517,235164
271,994.4291334137208,689.0361417338124,448.63255343784465,-34948.42803400508,241164
272,1032.9795726183827,593.2394246325093,924.1635833588173,-42147.35026362487,241198
273,652.8195605504249,1049.829385504802,936.2716003475778,-30302.171403055472,241231
274,985.747096399847,748.5576575945267,1116.395572609051,-37922.303592177326,241264
275,1122.404223763432,966.4061605940506,634.1584975382732,-62498.035302312855,241298
276,1169.1273476142485,604.4997932174998,994.197664969686,-63310.754018018815,241331
277,1016.413135804223,1153.1658276679711,668.6398002328698,-43141.70075651362,241364
278,1011.6812437036467,571.7633931743404,1177.8039934371325,-114104.2494152404,241398
279,1015.3397115879433,1247.3863922590854,556.4292964493778,-159269.43582389018,241431
280,699.5856255510523,1082.7408020849277,1428.8370024790624,-100776.24813613971,241464
281,1060.8015313160492,1456.2042485671964,758.815207565617,-107503.5937315462,241498
282,1063.5721356454133,900.0747823611481,1335.355553120578,-87302.47006777352,241531
283,1096.372634557732,1591.1687528354746,992.3482814599903,-32197.186853879837,241564
284,1180.685130698285,985.7027773656459,1544.4021497006536,-60577.39350760784,241598
285,984.656327095439,1544.6722475518827,1160.1149017312484,-78276.66914893077,241631
286,1344.9785915219572,2062.641937648688,1057.2585211460364,-92416.1194576198,241664
287,1435.7960271743968,1078.76607431169,2173.3011833904,-79589.34822474641,241698
288,2028.6958100661461,1051.1065501059911,1553.9177481907234,-90321.84120224905,241731
289,1557.5435725248446,1015.9932711921044,1850.3902291138484,-47350.84502404843,241764
290,993.9368011748979,1463.429412607891,1727.127962833096,-43111.58157987166,241798
291,937.1552991990357,1575.5057630889864,1084.6634192285633,-98580.03902856243,241831
292,919.818232121736,1527.692315152803,1074.6993241724813,-83299.55505243332,241864
293,1197.6808379470317,945.494161712731,1473.645800000373,-86832.56387525355,241898
294,1541.3763041241536,962.9145609477615,1242.3114088181694,-64473.308100383154,241931
295,974.579794367949,1354.2102055985913,1829.9683057364682,-97134.9614089998,241964
296,979.7581828783068,1920.8919803049832,1325.6200422532395,-90609.4636340509,241998
297,1192.996617539916,1757.0048702191905,989.324311676334,-107307.4775219288,242031
298,996.7291031438501,1751.878420439044,1241.4221864013023,-107655.33957934045,242064
299,802.947902319527,1070.118630484414,1698.7024459863476,-130640.08115578603,242098
300,698.0428674878722,1067.3984606950428,1391.5065512436754,-142059.53961698027,242131
301,1043.2087440374466,414.06263782104486,1630.3842894598702,-292253.1794710479,242164
302,998.1351825105645,465.0242896127303,1239.0627256725545,-172306.89493344977,242198
303,522.717761387308,996.0378954733167,1324.8894485905992,-147951.81101133896,242231
304,984.1109854720676,700.5264015474272,1146.5822624847785,-61045.601153292715,242264
305,586.6032830142765,1161.2399022908726,938.4682212378449,-233141.84015886686,242298
306,1154.1686838494463,486.0045557537055,863.4238481655201,-149476.35235925092,242331
307,957.9476050356939,529.125552175436,1177.110511369378,-101352.29833001492,242364
308,1055.1804870107078,551.9105294657529,1252.988265984724,-161029.50889169806,242398
309,423.0886397724612,991.4519132899271,1178.6307742897882,-160441.42246364092,242431
310,1020.7033480517158,1312.2979464504388,466.5163378524581,-90994.52345040243,242464
311,999.795756846542,392.5439123140095,1530.5299735712463,-105321.3887736907,242498
312,954.9556141118376,375.5522834078711,1408.0279886415674,-192440.21490589625,242531
313,406.62828630614064,935.8102213166321,1520.5688017255773,-134959.02363393357,242564
314,1285.59108599864,910.8058335827458,457.5658690936314,-142062.10779887708,242598
315,1055.7577578465123,473.69475594789526,863.4859048810662,-81406.74457971622,242631
316,497.4037302603756,976.4476216094214,852.6019428553222,-43340.143514579795,242664
317,949.4724369229367,687.1496846150524,405.7315146050458,-78200.11982348902,242698
318,968.2427415689006,357.9033945705537,733.5173432832726,-66068.15581188512,242731
319,995.9371953018344,383.10959206172123,744.6370061649698,-62084.16519528478,242764
320,562.9406403506388,1170.6902726398557,949.4395412492643,-107740.19364448794,242798
321,612.8237120197573,1002.9428608431211,1369.2721983727429,-89542.52047098079,242831
322,1421.9033608839195,1012.7679140296714,592.3666529249699,-142829.34327885686,242864
323,1841.9114206359386,798.5078851986495,1317.5862402921755,-450868.3885864661,242898
324,1957.2716424287719,866.1355125834372,1311.9476412866006,-437297.98383099644,242931
325,957.8175058549591,2086.6528894772355,1301.4258699060447,-414486.8793810955,242964
326,1118.2278401584078,2013.297257801937,784.8696929414757,-348620.9586748617,242998
327,1051.178384246639,1679.6714952637726,539.5498123435871,-188660.41686397797,243031
328,1032.7630021356244,1451.0582246184536,649.8007386884075,-165606.97043823023,243064
329,1249.2349567328633,826.0204248876555,1043.0954343315766,-53610.90757626243,243098
330,982.6342598321389,1226.7887326736518,802.9892632850809,-107699.4299509727,243131
331,931.0834828108559,1314.0811134089083,625.0807947777631,-102766.35746211736,243164
332,1417.9213201734206,906.9345824699149,1207.870254340008,-56840.215559084034,243198
333,908.8874185374073,1072.5653460703488,1395.0301072019915,-42983.634380251184,243231
334,939.5439344051334,1163.5387790590632,683.2137293702461,-70386.16366333397,243264
335,887.9422766384891,1010.4611931349295,1208.4744475765615,-44505.75577379311,243298
336,1027.5696406552597,1300.8153032612436,891.1660851005374,-34166.63402704168,243331
337,954.7753203513463,2170.5644427199113,1288.73504272851,-85025.55695080243,243364
338,1099.0905563569468,1824.8312250726092,907.1054513293493,-100745.99343874856,243398
339,1051.1225058064142,855.2267823344448,1833.057282247339,-112530.93966991399,243431
340,1206.1911861383617,654.4845275482809,980.2151472975189,-86219.78169511644,243464
341,1051.720567086466,447.6858775665362,1340.545710716356,-74510.09897784716,243498
342,393.0146230787078,1100.6627654542085,2639.96117395692,-432263.6813719121,243531
343,1233.3578529840847,930.006023024194,449.935350441079,-204789.14043077518,243564
344,1006.0525499624345,585.3032056116352,1325.2933255260837,-155588.7279387064,243598
345,837.9142300024741,1145.5002979353103,447.98151665327225,-135486.76790632113,243631
346,458.3328777070687,1273.3752007838893,944.622348310372,-235763.64496130188,243664
347,1053.9696175917668,739.739837303767,295.0271173977063,-186397.54343095393,243698
348,849.924298146256,1156.3036081556954,380.27753023285504,-152779.81021266506,243731
349,838.2901193916705,2395.562773128686,1127.1338611567369,-189538.34764204553,243764
350,803.2635967041991,1042.4055657493916,1365.6884710650522,-106276.34933010087,243798
351,989.5879565394921,754.3133111192585,1274.3822032655667,-72706.28742138896,243831
352,751.9783665636071,1206.9588840606575,929.7232240629481,-107849.74463721078,243864
353,1272.9354218446906,892.7939666464738,586.8930986210252,-99328.14068737066,243898
354,901.8597995898697,432.32142166669325,1255.5945432611775,-144938.5632073713,243931
355,1076.4533614573481,412.75882721475233,859.4649230645172,-82944.19674334655,243964
