,centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,centers 7,score,MILLISEC
27,1058.9137800015958,2254.7755985906892,1308.447171268294,970.6429248096489,1224.618384332757,1109.4123195026775,890.9042194016924,1427.6056878564193,-6066.991985740409,216498
28,820.0323164363707,1089.9891760529529,1884.1005811792534,1415.6475550079547,1038.0105855470022,1221.2479175552178,902.4553291144689,993.0557856773053,-6984.051004283921,216531
29,1073.4535372738044,1412.8427187813472,921.9690864256713,1634.2493689764729,1298.046609332654,1007.5593844757855,1194.097985929128,825.3538635034066,-6187.955053044934,216565
30,1006.6127605156234,1624.903551909741,1324.5548116599232,790.6611157759056,1135.826588166934,1070.7080132649842,865.1797501097676,939.8957388987355,-4608.13449193962,216598
31,875.1750426247165,574.6845214483853,1042.280202259485,278.3918102243671,1207.3127183956938,395.0759420668386,991.3537983857,925.3930003844448,-4466.720038566571,218098
32,1088.526067671326,748.7639802043245,381.2021108774313,1322.865720947105,1018.658331882744,1188.188590420135,838.4549504566749,946.303449598974,-3571.080307061208,219664
33,839.3716221240643,1312.9635065201896,2067.874512633685,369.89373095619294,1507.7516373726808,997.4075784902977,622.975119888427,1122.6557993787487,-20757.7813361055,219698
34,1293.7930543061443,905.4426269991524,522.1972807282704,1652.8278797261378,270.8708179188005,1142.0277857852266,973.2287404685278,658.0516697038311,-12189.959245767128,219731
35,682.0403980840215,1140.0659828595103,1260.490434508929,309.8854627116284,890.5248542042764,1390.8092601185456,562.6881907415509,1005.4516655585053,-18683.465538769313,219764
36,511.1007902226556,1073.4397134457888,939.2637912285693,1200.564982737305,411.47286269226834,1317.475616472654,639.7421355515048,1015.0669795297164,-4351.062551198286,219798
37,886.1229041648472,283.01404413750845,1069.4990581996042,482.1047603996459,1177.162459962271,1011.859615263657,829.5402341056159,946.6662558684554,-4516.962028399197,219831
38,1232.3682921862032,345.0695582052987,880.5745045865781,1028.8713391300446,576.3939809579615,176.39772998102785,1104.1305349153688,983.8462967234987,-7069.566046997355,219864
39,1080.3681745402043,484.70002501566887,722.5391266757518,1239.6535806425923,954.8722427633971,372.87608767759275,1160.7929792169475,1012.7309338942553,-4559.883802016833,219898
40,1090.813730344314,488.8506330832796,1683.866087312171,1375.6562070517473,1038.33358973879,589.8480627565698,1158.949955778937,959.3320592995941,-6757.274001757748,219931
41,1054.9778771484503,534.9477710562091,2130.729921881232,1490.7719476834811,682.5792645782159,1010.7951592370307,1319.4563274318707,369.97567487606534,-8258.954424707697,219964
42,948.7750454290928,581.342780633754,1255.4274172567684,365.42167423402793,1033.0969444362815,840.8222166427336,1189.4044728350402,988.6025733723731,-3404.4724647320027,219998
43,690.3296314080687,994.7931674046332,346.08813906286935,1203.8820540235658,523.0166353433153,879.2348436966887,1090.2880353374514,935.3691096931332,-5013.4144052546335,220031
44,835.2107518465025,307.6507760432273,982.207542509767,1052.227532876832,501.3521716318779,917.8741802638522,722.4887542377389,368.80889360209306,-3893.0392301437446,220064
45,446.73258220102997,943.7592994795021,1185.000843881556,879.6582433267599,262.123486812466,1367.819798072831,1061.3579711738614,764.978939685531,-6342.8444641228025,220098
46,1384.1184920374412,933.7985268949064,216.9094760804113,721.4658250450976,1010.5052043031168,1178.2809512166443,862.0476888410392,391.66439715654525,-9980.058843503064,220131
47,929.6911519587723,301.7235715768952,617.317060188607,1099.3839183833825,1016.2415443207916,117.30728877610295,1210.978942839222,890.8811224264259,-6172.797757200687,220164
48,932.1950037645526,161.00310556011027,475.4160692462957,1022.1010869418573,45.793012567421215,889.1040265980115,223.6381005106241,972.5070408346927,-1632.0130201137392,220198
49,933.2039227091007,161.84364098615356,345.9971098145185,1036.94557649354,890.6259918687873,105.42295765154756,293.0085322989759,967.8303967917981,-1385.857326658086,220231
50,1058.393343857856,123.48705709044646,933.0482627876787,294.19390320980966,1002.7490688019129,34.48187929913331,898.5017717745548,964.0361615002817,-1887.6553430305505,220264
51,961.6042348603826,128.79325304228541,379.5391942869669,1088.9652675576128,881.4246388826853,301.47139167755205,1018.4689759676911,73.22567855609122,-4218.243942897417,220298
52,1017.862517118534,306.8843430349616,796.5180475042608,168.24866309488755,1181.050606797648,959.7939833789469,383.9600565773243,1083.1079394479543,-5066.17780214493,220331
53,1299.3536322653488,335.04328078622916,1004.7599608231052,1081.5257740803036,1194.0202720349112,232.91350246358024,421.9750036807162,954.6348144561338,-7714.617988599699,220364
54,1029.0271093777917,366.9715134264245,1330.5088951552527,559.48127707612,176.70880000724355,925.238090053191,1066.9163389749165,965.5630481744836,-2378.3777857288205,220398
55,595.5216200945185,1243.1023540057713,992.8269065055247,125.87692401707307,358.6866696656157,1548.5554559007567,862.0076490502463,1375.6173334444927,-12294.51041740585,220431
56,1189.2023236133728,284.6135711987083,1774.4509009831745,976.0504356663591,770.7954402545681,1298.011720931849,535.5641884965797,1075.9691643704336,-23147.82072546722,220464
57,906.9951289375072,1287.5361795495699,219.03946970797153,593.1702959521826,1511.4268093427481,1011.116342034945,1175.2927428585333,794.1819690725797,-10734.176798168315,220498
58,324.8909289111755,994.9093943956639,1563.7048954326388,619.5816728068619,1133.1053257401754,909.6184182357879,1042.2977313466063,429.57886353962994,-4533.037394757498,220531
59,1074.3743061578134,262.05655338179326,1567.8016456172,975.5547326977618,546.152908991612,881.0846395313666,417.4697593838385,1163.7241941284885,-4783.913612386506,220564
60,1151.6671174527203,395.7132800399804,1001.3172193430465,160.18364572486087,647.4014345736766,1479.7513304606284,952.2937150936965,1066.9566698806511,-9814.840119172291,220598
61,1285.6150279146552,358.66312829325614,1001.38227576726,613.5693762895412,1443.4631303581355,1156.4894537312741,165.69248625088585,1050.1628444719572,-13440.801620888436,220631
62,1192.400769554322,460.68459755118135,1030.4053173673526,1428.0301117273402,325.4937990578818,956.7622719492604,1336.2219127076162,1095.5245408109224,-5926.757405944313,220664
63,1024.4906008408877,396.83497829702463,1680.1229121704162,534.703028759174,220.50170067371369,944.6328370588936,1110.3848688243193,329.00759869644344,-5857.954239207695,220698
64,409.8886117103992,969.6845730664483,1611.880888899673,684.0884445742378,286.3529290927544,903.4859602205706,1037.1065581754287,481.4343153536108,-4890.012668939551,220731
65,460.1847455098876,936.6075313712138,1366.8434438515626,664.8390782738331,255.6286368934435,1009.1743844083505,384.04672524766477,892.4548287146191,-3224.583460775335,220764
66,933.8919322801472,407.3376039393768,1409.648537756841,1030.7443338223218,593.5454216502181,862.3563974532589,757.7031080838985,1125.1106612240415,-6317.851546252959,220798
67,922.504524866624,459.03742939776805,1295.50646466932,1034.4325515221979,749.8342098599803,579.3028987191165,1400.8244001301518,850.0324843084087,-8888.922461836642,220831
68,863.0582108877729,1044.0699572527922,607.0995832488403,1206.6536371303905,494.9959595794697,924.436941536646,659.5917019998014,813.624661479246,-3402.949637852163,220864
69,943.0603808627166,675.7652949114994,1151.9657744796295,853.8492822036703,592.1850778746132,999.0358179880652,1055.9801134491122,891.7656327058822,-4580.5074256390035,220898
70,1412.1480092398247,1026.469798286315,858.822472610514,774.2688587353881,954.6918936289305,688.0778915962215,894.0435795734502,1056.645800538349,-2133.26343131353,220931
71,770.6714014052269,1014.7359796486728,1397.3650203150214,894.3882444188084,1135.1665076102272,952.5210967548504,1067.1986694144628,838.5873471922206,-3524.596090423745,220964
72,1084.612085964845,819.365766994539,968.6569912637453,1440.1947784935203,1008.6234873481453,1179.1038970336754,777.6930226763138,877.9032403467311,-2982.7553549936947,220998
73,1065.0633551581404,840.2629274276462,1262.5327083031784,741.9186444179074,974.9174966793996,913.4159875070535,1019.3706823501815,1128.292072116081,-3358.6569661871167,221031
74,1245.7630578184562,933.4105648993707,691.988252804006,1029.6660018175405,1393.3818572092864,837.8215800515047,1107.001792486302,611.3934903153614,-10396.825469935102,221064
75,1031.9652583858856,2190.748958689699,472.0532021524814,1185.05232158076,1322.8455407038296,580.9991394141647,930.3853841615919,1246.9810026555922,-6609.903114813067,221098
76,1155.673547802835,548.9201273144013,1432.0453903420798,938.2273431454553,1259.4056561060625,1034.4216147636948,1556.889527230497,642.9782266920085,-7721.492413652537,221131
77,1171.901525883385,948.3425231884613,1661.879959563867,837.4792810247028,1373.6484266361608,1044.6541425447297,712.498421050882,1229.0875280303242,-6770.245897296623,221164
78,1040.8863780416596,1440.8487082272031,874.1790434459065,1153.2283235472892,693.95172742778,1082.3466668564224,1229.9414620216687,940.4822676447923,-2848.068548001265,221198
79,924.2976810910266,1404.6296801949127,1090.881212940818,998.8536445085421,1283.8633104812989,794.2726232220269,1162.6209806473544,1350.746830460838,-4186.301068860546,221231
80,1565.190403752847,1104.7938952270201,912.8718308940363,1196.578991851284,988.4863626118538,1679.894341915586,1031.1639223201746,1260.2868721049188,-4362.798607304102,221264
81,1875.9709486023498,1073.9969134792232,2242.257790710069,1292.0503086180506,1161.378019288012,984.2588458136083,1704.3843463256756,908.6258856096936,-6077.882784199987,221298
82,944.51114765647,1729.3190534358564,1262.4270275940705,1044.3223495281868,1370.3156570659185,1097.7165773112233,1445.199986161085,1142.4813425514008,-2579.6135318357997,221331
83,981.600884248138,1428.7192278472407,1184.32216900639,899.8889844190069,1323.8825476604788,1062.4906768357703,1518.0517118991697,1014.9376757559847,-2486.3729742628566,221364
84,947.1155844789573,1212.981863013623,1117.6327386026242,1357.1429548872145,1004.2364202852815,891.9459562168498,1296.8442466233175,919.4054788232518,-1442.149205244473,221398
85,899.4485517248401,1086.7653412610052,1258.5455891623474,1018.01594826007,1380.1409348323816,961.5294821532852,874.8739312739859,924.4383185045978,-1709.3030883996018,221431
86,897.3052442428373,1305.6747832922276,1057.1137592282362,740.9190239155694,1465.069622918993,1008.5127439611396,940.0220970850617,849.3635919692157,-4224.200235199486,221464
87,1036.215014739486,1373.033138711517,912.3518301804276,1611.470756793309,972.9137733724069,1142.2517019934467,832.173281864493,1301.093002056348,-3718.115529299035,221498
88,931.7394094813477,1646.757419901304,1066.9100243225762,1382.0687392456282,1028.6845407734083,1116.9629918840433,896.5037046919774,966.06558180469,-2533.6649449918073,221531
89,846.4147919312375,1206.9134297089872,960.3135826091807,1567.9773595304239,1029.2965892917164,1386.5702290183501,936.0598360913591,1083.2326619891037,-2215.0862872467887,221564
90,1017.6993053623783,1353.0192164193381,770.1175234988489,961.9316865317154,1128.1644383688044,1288.4521721818005,1054.090128973799,941.9429560615451,-732.7720540931721,221598
91,1013.0308931620082,930.9305248131993,1164.146897947162,1300.1807566642417,872.4503887891088,955.8744994839303,788.889726134141,826.0369241141706,-1595.8165309076874,221631
92,743.0464308304789,952.3887111029813,1347.5362703838439,1051.7599509711513,845.4288852410947,924.4180029078466,1005.8491375762992,886.1275303250655,-1331.0514880553733,221664
93,905.2200633396361,1527.2265712722524,597.4864015188965,1049.1410714411759,1285.9603415346835,981.0999972222962,814.7517263655689,486.4092926743896,-4199.005544837883,229264
94,786.8983415918476,1012.3759555867724,1556.553885993029,505.66688639854596,920.7660354238328,1126.2140008451447,1251.221003660025,689.9804345052112,-7187.893058161151,229298
95,923.3129700093411,1188.2733186522294,1634.6797851567137,594.4417549264183,1036.2509045406837,787.2185211235823,1113.4102076691079,984.5211772684481,-4653.13733711103,229331
96,1009.6579295540005,1375.9963662742718,643.568178206474,1143.0833302244564,897.5655974476294,1485.7149793954425,1078.5661837930468,954.6342904624893,-3292.2568261129913,229364
97,1004.614204562585,1166.0660811751138,816.5255609368601,1431.7464859394627,1294.702604163942,1097.7230854544264,920.3937444772138,1048.6022814753294,-3907.9581406874036,229398
98,1061.6925595744462,1577.8612106265873,1181.6818240773266,1011.97810557871,1345.4489956887999,929.4665735454719,1454.7883007503187,1118.2304660591344,-3501.812211744615,229431
99,1135.6357396043209,1726.589123097907,1055.161490062576,1227.405800866201,1835.337026270652,1022.9663496918815,1280.2691123353716,1077.7671329023356,-1713.1160373717719,229464
100,1965.4856528170699,1071.175476522721,1255.1025809330063,970.4143921688344,1028.4984518262286,878.4030965337041,1103.8337875837426,1138.2537766081289,-1818.6260298298337,229498
101,1012.0957821615248,1968.6891577900255,1232.8558670902005,936.4589792095794,1777.4535155665815,1087.6066838745162,1046.735019687717,875.189693723595,-3709.4446825136783,229531
102,1061.3785698855013,2093.099376522768,1543.684553268575,927.8491507257156,1290.0740288836141,1011.0532438684872,1142.6412385346505,1202.4312870180981,-3071.2240199760504,229564
103,1018.7805060769523,2179.2241738747302,1393.6089838975638,1093.223227313298,948.439687658408,1146.127828821899,993.5406880240635,1064.469281029791,-864.811252600702,229598
104,1054.0908139974176,2070.2695476676463,1368.4494875588211,987.8691511443899,877.408114847361,1119.0210753532162,930.4346905917853,1010.2304159311561,-1530.0567040425924,229631
105,1874.3833652697626,1002.9072601721366,1517.4867379980624,1110.1062787227243,896.4974519589385,1039.1207607011654,965.1374535326204,1189.2262190180638,-2543.2128720046903,229664
106,1035.9543649380812,1737.9841771431638,1343.6480193860295,879.1069331998241,1088.2603069335194,976.3450652218372,1675.8711167628612,1013.3240872775984,-977.1978065425369,229698
107,965.3382826760783,1758.8109619853976,1431.626347899479,1040.9651642366491,1091.6688747333715,1011.2463509690224,904.4937810731482,1797.0932084897545,-1321.1706377929859,229731
108,1708.5836239411872,1022.6660912741843,1192.025325978917,1450.7132728420181,1859.5797912431722,861.5909702405196,1092.9814581618973,990.1872394778605,-2350.0863480782155,229764
109,1128.913671367105,1554.5777297108466,978.4853347314234,1782.047698575995,1308.1540429169647,1028.252163072985,900.774111528523,1223.2669373444212,-5111.526062848981,229798
110,1469.4998627453476,997.7364999682903,1201.5052236727843,1371.133346873397,1105.1018052650172,968.1106031059385,1549.3747125856935,1023.9574391008508,-1310.5810720098136,229831
111,989.8365690256807,1522.7848865837805,1106.8134519625416,1381.6041401211853,1042.6317783292686,939.9791383058614,1165.4998927498877,1452.067835880955,-2457.814358987247,229864
112,995.3805131193022,1576.2703186839374,1302.8157966497029,1091.1940998068962,929.0699418705867,1486.3330716901914,1018.5860898092872,958.0845896319059,-1291.9492772047129,229898
113,1621.7709456023683,1028.7211457494539,1215.0703683326328,942.7462142098291,1500.1133290521752,1096.031496572686,982.4813838715426,1563.717685517434,-2464.3995072634657,229931
114,1615.2393307711902,1003.4586502395005,1184.3455626127452,1082.9060883362472,1543.841313088881,954.4596897127592,1028.7831049205527,978.0940155284803,-757.2916529088092,229964
115,958.4139904917595,1622.3956464223602,1216.2808063929974,1051.8916281106665,1313.8774676506177,1001.5136009256455,1693.961333679137,1111.3892207503184,-1443.3964460419804,229998
116,1064.9792185107171,1719.5839484536077,1300.5198960415792,996.3610717414174,1497.553337948268,1161.0977121182918,881.0925036566819,1862.4956375787838,-7542.020911974971,230031
117,996.0719611641498,1972.210942064768,1255.49311366785,1792.676211701377,2088.386219069643,1688.5298339087765,1349.518803129471,1196.6295984064352,-8524.41907682905,230064
118,1248.7405801806053,1775.6990664378877,981.0070849417598,2098.021210569617,2391.5419711976624,1587.2293470069158,1077.590926451936,1347.610847862091,-17176.982605525798,230098
119,1595.759425403557,1152.4560731931247,2254.2258094521053,1947.142720872778,2619.086291056482,917.1110090765972,1346.7181122223383,1007.2072725540768,-22605.02020247164,230131
120,1287.4122296889755,2408.8858420439938,954.9563544341308,2745.554588785297,2119.4992606745745,1167.8377873293753,1482.5643324996051,1067.2020860691964,-17476.940584183874,230164
121,1118.6189019023423,2326.2600886401333,989.2848445492712,1932.5032988328894,2602.316083799199,1400.0407136937126,2442.2953863913713,1269.0157603434245,-15413.231786303979,230198
122,2299.68485003154,1029.4534735138495,1509.5621881857005,1826.3093932847194,1183.7315104315323,944.8761751059669,2438.1189470573418,1298.7108993151633,-6858.249047898138,230231
123,1183.4679945768626,1947.940148430176,850.1099334727352,2229.9894618585085,1022.1761229370397,1319.1061023143084,2382.7171464527637,2108.4897438688195,-14151.020677194547,230264
124,1033.5201435604447,1810.9872997898135,2310.3838277202667,1248.8230460053421,860.9364127879849,1161.9689934758806,1683.293693408797,1079.9003479224355,-1943.4995849781155,230298
125,1566.1985413094471,1014.0222771186665,2037.398341022197,1168.337687868535,895.5712494412788,1087.4635711115727,2116.421035616496,1244.1692007118645,-6356.498332185326,230331
126,1530.8876510051284,1025.8973948384958,1865.1048010252998,1240.5244858526573,920.8270905270329,1103.1603981070384,1626.6493545600338,982.5206614258807,-6436.675702866914,230364
127,1661.3826479512945,1035.6127714286688,918.5813957981072,1817.1119943470737,1108.412888460452,990.449284610762,1554.236146793659,1706.452753521175,-2047.98843614898,230398
128,1842.776437878453,1010.1786272837558,1563.1606617035902,942.2256172272614,1736.1062755488213,1062.4518099731026,977.8774185773312,900.016677293079,-2076.881829381845,230431
129,1055.7203377137957,1436.2764624704846,1851.5631234176167,918.7605781703958,789.5398227238798,1004.4052645813682,957.482742701572,1817.8630311439858,-931.2929968383787,230464
130,1005.9660740889849,1789.248890149533,1317.3308784322244,805.2764386364374,1127.5443717489065,950.4424510230372,1073.9314242809664,1371.292091423268,-3767.353633021953,230498
131,1254.1948811413304,1012.01823834582,1668.8018512135088,777.7274681470327,965.8341680471053,1073.7159055968364,1316.4258429550828,1185.0037974622696,-4950.095813035849,230531
132,1003.930734559761,1522.4981252773443,1264.4387865459307,953.559643635879,1159.7146200682305,838.2994691636158,1063.299181897792,1214.3578549999172,-2470.392527877807,230564
133,912.1084649989359,1216.2078654238348,1022.179665350908,984.516104757682,1365.520989381555,1157.286913431583,940.5952204941194,1070.4116030761252,-716.1774659254967,230598
134,936.6509241685043,1134.0653289233892,1014.5463367428124,1229.4937762434743,965.5826994278576,1100.4317334573736,891.3311772684411,1198.1485861862488,-1058.1088261616924,230631
135,932.7518426677054,1057.7285859743097,1422.3972722133574,986.8461042251037,1096.4203064513622,962.8861712178838,900.7273483208255,1019.0256958048504,-778.5832962547026,230664
136,1020.5702848980312,1842.1946151262086,948.5010078808706,1170.0170843919086,978.8363842658051,866.6671794870277,900.0857984307879,1040.1041609151298,-739.0662852637718,230698
137,1021.1611265185669,812.7764705617824,1213.4983191760198,1398.5034858733818,913.4783046823171,678.5116063856241,1104.7023400791982,987.3717481794394,-6860.116919251754,230731
138,1183.8598420735907,901.3310438770797,544.1323368446319,1018.5415668502926,1396.5278371733232,1092.080011140058,1256.7235177237674,809.8166459143699,-6250.649682703691,230764
139,685.0481734885511,1098.0459900447695,1642.5495426318196,924.7042887604762,348.39489089250435,1031.0545494536364,1516.7115744267267,1156.911039119403,-4634.3865834245635,230798
140,946.6077692706182,1344.5073697244966,358.44943855444944,1052.8461390772736,546.6122940439594,1492.8958436542048,1258.3095252448502,1170.0888855125495,-9575.230871626687,230831
141,1196.618998306952,1009.2564344403959,842.7166485210553,1409.5860575521679,552.6689786843477,941.9103521528539,1266.6123966745345,770.8041255727683,-4231.752062855539,230864
142,1276.7892977698157,996.2953652826029,636.18043287307,1065.3908529931732,892.0142775710524,701.223929996688,947.1684116354388,1026.0608147644718,-2522.495393819389,230898
143,1197.5216073207198,876.6192004497847,370.8759900559754,1006.0481560992628,940.7321833147042,1086.7722842205603,791.4572564032662,1305.043677429993,-4993.624879989428,230931
144,728.83686258422,1068.84130516103,306.8501262831743,1426.0844996002165,1001.8500645490836,1176.5757436356716,839.226429517088,952.6937112527538,-2741.5786782406913,230964
145,1002.6232038955286,652.5227965366421,276.74898373797146,1119.178116888739,745.4622726872233,1270.5262689137915,802.7010651543948,1081.422256145764,-1286.6569702572726,230998
146,1035.7039615959166,540.5580449868451,1155.2237238997504,1430.3947007731817,377.4519837012384,968.9513747758419,589.7587327742206,1071.7306648258177,-1993.8548866901474,231031
147,1070.3236231258436,482.5705620902214,1392.028614622363,926.4341786238585,724.8075606669677,988.6591392734017,398.2386219341364,1020.8944767258807,-2193.416328276304,231064
148,1319.4017583738473,979.7401243249353,380.62002964550356,777.4747584327095,556.1339766638971,1470.8449952323324,1032.1277613312136,905.2112136693293,-4713.583824846084,231098
149,1475.6469767529088,897.4183956404228,241.63815923814684,975.6614615937126,589.5633977783899,386.4414574033175,1126.3501904800212,708.0035310646409,-11619.559934272253,231131
150,859.0141203329429,341.952547630441,1284.5205331173183,1035.561654621764,547.2631907957998,1470.832077431003,927.7788349521478,625.0031999918081,-7098.464832982674,231164
151,1001.9670609270804,543.8092329752301,1400.8293971786857,919.6602252939291,306.58440925787477,1073.222612122081,1338.7553921460037,479.162811578695,-4174.151300966609,231198
152,995.5208996264485,562.6069348656281,1176.7029456146065,933.9654848334247,371.7230151604821,1362.3263192054978,627.7881808380913,1037.9427403774605,-4799.761969753487,231231
153,1001.9898372940288,777.8915383445581,510.5781037216539,900.7424130982581,1089.4062603087978,680.147042925278,946.5764383031909,1049.478397030841,-2784.5000126303025,231264
154,930.8390660663322,407.1387969722365,1052.9976644252886,746.9973226190306,976.1672962125328,863.8779251294849,958.4026797030522,1004.2141205938104,-1030.827011006646,231298
155,1005.40954693022,381.76563491231116,902.8980873087244,495.31000393692835,959.4514693247869,1051.8916298166548,844.8005681816271,923.6703989365975,-1137.9914746164234,231331
156,1028.8824793850397,265.68025895801895,890.086424320558,1266.674780675766,389.9782045191756,1102.0763000945856,825.478043317931,990.1285647772539,-2799.938304484863,231364
157,1037.3285121704785,551.2893976850997,887.7614936048936,327.9542651041453,1134.3638052945503,800.2809327284402,946.3902260563971,1217.0924369167692,-4354.427081085188,231398
158,825.0609123373449,1074.073088760723,1239.5161997543128,979.3446862910488,1148.1439439397436,1009.5456824785515,768.3552962191222,941.6084741342655,-3704.9264880125006,231431
159,996.4804438606166,1355.4791808534565,782.5617025377994,1262.1266916574277,1050.5248084399987,692.7611420973321,881.5083663811705,1444.8723126975615,-4237.434306947332,231464
160,788.6441657799621,1420.465041283466,1031.4812980350646,1307.0446824223918,588.3989053740092,1564.7993481593735,1102.2872997849286,977.6279610194474,-8446.900161097192,231498
161,1193.0055570681868,724.2965841930005,1867.7425421272023,981.2497527338958,297.35164368134906,1337.3223485514761,509.20329928232013,1246.1570474656144,-7366.295814289463,231531
162,811.4799677812337,1345.960169756729,2280.2925250940943,276.2951320599044,1742.9179556135166,1155.8894490360713,977.6652206245187,631.4127018044537,-29196.26573178871,231564
163,1076.1343172863064,2361.276985023146,780.460468545132,1276.5877907713805,579.551550770076,973.4827874236695,1427.9758401317579,1187.0437200266833,-10664.965865574484,231598
164,1148.7854487061093,2054.1368016760716,689.882308795904,1656.6973169532207,1005.2294097393892,1300.62157837254,1078.6889224954884,939.4897551330722,-4322.945933018619,231631
165,570.4962751850358,1014.837479819025,1344.9843602618998,1095.1554877616938,1485.4524967185648,853.9871193408013,943.9500502002788,1277.3495997572475,-6784.4536790668235,231664
166,1117.808389013838,1452.9311092155876,774.1679404366988,1028.4615621045646,1224.3700870840835,647.573934002906,956.2835247891189,1055.8037536099637,-3371.1034561467004,231698
167,1060.9717297881461,1477.4097216266068,713.1162919502644,1215.6517172289052,962.0018108403244,1329.8244245012197,1013.1686984930909,1129.3292587596648,-6619.87348139845,231731
168,1001.7698310591277,1443.9453509988618,836.3689377302339,549.4560946972924,1214.7440059535177,934.146754170564,1131.4801905782829,1067.4984286864492,-5010.27798970768,231764
169,1458.2366716982053,944.288709081444,432.5390155812536,1352.4337322028018,1021.491136482341,900.6276036576523,980.7984342847654,1319.021228032362,-1956.2775120154224,231798
