,centers 0,centers 1,score,MILLISEC
55,2972.833154330615,1061.77831539623,-1488464.6707162564,98799
56,3401.198812227506,1101.403432849283,-1368142.5250472866,98832
57,1121.1181410947602,3509.6825293762513,-2401273.6757214875,98866
58,1049.616201129599,2978.1998757377596,-1698219.1161689567,98899
59,1077.556005866306,2486.2620516412467,-2112019.964039343,98932
60,997.0294502045448,2106.8370853901474,-1402981.6647209886,98966
61,1073.2478820793128,2307.9415522649597,-530151.2712907331,98999
62,983.0544020319004,1452.1844139135978,-501313.43692262657,99032
63,1047.7114946597526,688.9901504764034,-249208.846057747,99066
64,1025.1834773400442,797.3839530855955,-187897.56143154684,99099
65,977.0788162976513,1725.214063004611,-477666.071796214,99132
66,2331.7178542227475,1038.462461266506,-944286.4426221834,99166
67,1018.9764795393535,2609.38011516908,-1042107.5387157522,99199
68,1055.6166038578515,2943.007544385033,-1126905.330984589,99232
69,3029.6118235732865,1076.968035189326,-1124233.2639273144,99266
70,1088.784301648177,2731.467501591912,-1502763.807225315,99299
71,1115.1954942770226,2370.928688847792,-1185174.6289915598,99332
72,1089.912251739288,1976.732910638157,-385489.6701718945,99366
73,1116.427944928587,704.4283585147839,-416409.7830589787,99399
74,2429.09833325208,975.4968822957292,-2692859.8495395347,99432
75,2741.8584819914604,1059.1694867930821,-2653464.1626310707,99466
76,3212.4556797181053,1005.3108561053606,-2384477.00428138,99499
77,1079.483110295988,3607.388578450651,-2244761.7947339816,99532
78,1076.986336339393,3731.5841186641865,-2109239.6600882243,99566
79,1054.8039911085111,3709.6452328131677,-1705030.466147634,99599
80,3534.2926238714463,1007.4762681852397,-2465228.189327431,99632
81,996.6196584968018,3880.4157329850686,-2880737.3480605455,99666
82,1040.962473984068,4897.409315137954,-3771055.555139369,99699
83,929.3866592696681,3488.414445874556,-3194464.62148719,99732
84,990.9157967682617,4061.8943856284595,-2538632.674302424,99766
85,3899.303784010679,1013.3743333526603,-1173634.2100410268,99799
86,1004.5908025434435,3422.706239220655,-1071310.388902406,99832
87,979.1928341399843,2255.2168425798354,-1465514.4636976775,99866
88,1000.9337162552622,2078.0577917493674,-722917.8459046581,99899
89,988.244727817579,1983.2450637080165,-338169.83542999544,99932
90,1964.9045068104833,1035.4206528585485,-573895.9192772674,99966
91,1045.2262929545602,1993.973393919203,-657728.142497556,99999
92,3150.503134421548,1076.5297344910402,-922196.6151330081,100032
93,1077.2639206158458,4060.320184418958,-1667119.9067875305,100066
94,1018.9330345431187,2794.7075669695214,-1639216.1814648819,100099
95,989.9825860334289,2593.0726235786456,-1978662.8453546471,100132
96,974.9222699000766,2246.851352448577,-1122707.3530576434,100166
97,1021.0312732440943,2431.6924147597288,-1441359.781150871,100199
98,902.9155541760879,1347.4240975075259,-881483.1385686398,100232
99,1097.1488112215359,459.4765611554051,-787842.8141658513,100266
100,1047.1206343160168,478.38665591239555,-710787.4117480714,100299
101,994.2709708697632,557.3926308077328,-176863.62210627517,100332
102,1064.7247117509683,576.8363832657608,-431457.0469394024,100366
103,981.262183453989,1797.69607542747,-592336.6599244372,100399
104,960.095460586757,2376.2060754665536,-444809.798485034,100432
105,991.769353409459,2735.557707567911,-309592.5002494805,100466
106,1004.8218198878477,2662.8937883633444,-290268.43906003784,100499
107,1005.6186185429683,2306.59653164238,-206159.56718559674,100532
108,1031.9609903287362,2087.862107352653,-621125.4157168311,100566
109,998.6582136738716,1913.7478553905894,-368797.3386745714,100599
110,1004.9263797716101,2064.072582773065,-920694.6014378484,100632
111,979.948107150771,1764.4783647297145,-238177.42556056695,100666
112,1018.0476391684873,1566.2608352611292,-195680.0751401418,100699
113,964.5618506203259,1197.210346897265,-184779.85661116274,100732
114,1079.533012810006,411.24991592680055,-473454.02411407203,100766
115,1085.122498417521,451.411851225442,-588117.786280662,100799
116,956.7047189981429,1184.9484528632604,-160593.27745233927,100832
117,1026.7234158504764,552.6274426099322,-135739.22122115266,100866
118,479.36127933587215,1051.8408550218637,-193254.0261775658,100899
119,1126.195797358402,932.9939752282562,-27811.491837262336,100932
120,964.1697307455621,1095.2439795919536,-52896.07483723933,100966
121,986.6254893518505,1360.7926380066724,-121782.52415689295,100999
122,978.3933948371246,512.1025287967244,-153292.2987817306,101032
123,1039.9273020107687,721.9267380851991,-120091.07209985753,101066
124,994.849945866666,661.9780902776881,-121624.55774056676,101099
125,644.4119467963551,1026.3811283122432,-178666.68524244736,101132
126,985.9718884130368,260.65137403187055,-193853.41831203576,101166
127,997.8810975023814,134.2104176296384,-290788.36585300224,101199
128,1097.329678550402,223.39728009807277,-728957.3440388372,101232
129,1006.6101206691457,2381.3429365093234,-1509014.8718368153,101266
130,969.7222607323879,3161.3476028972823,-960768.6710724796,101299
131,974.2343145686468,3703.592782036971,-473355.51570951624,101332
132,967.9800997064538,3662.63825914398,-558493.9701829003,101366
133,962.7373710191537,3135.516999954686,-1066411.6204097648,101399
134,1028.7336287927644,2840.8748652483796,-269287.41981741606,101432
135,999.3613223393262,1589.9946758241726,-645996.8625332447,101466
136,978.8045939406427,1581.5940648318706,-832367.4933261902,101499
137,1006.7685958490965,2354.764319417126,-689481.8882407686,101532
138,1058.5511579897734,478.5592962214819,-273897.9183701979,101566
139,1532.6086617013502,956.8081443374214,-418831.2492632662,101599
140,1785.0013025496805,987.7114392550897,-431765.07945134176,101632
141,1089.0401876120347,2360.862977811292,-665831.3953188875,101666
142,1007.1519750365248,1676.9990368618257,-1069664.8698874584,101699
143,969.3771674236805,1767.2821455853064,-635478.6059192446,101732
144,1648.301062472472,991.2290549380157,-401721.4076076139,101766
145,1053.1158464835487,1469.506108907537,-264997.41958277434,101799
146,887.7749723336237,1095.1576144163107,-83314.78042606416,101832
147,997.6898063912224,2258.697633593306,-361032.0044609029,101866
148,996.627453477579,2642.310163474379,-776360.3794959206,101899
149,959.5327905891706,2272.885610848025,-587992.4756831776,101932
150,1043.2331839976073,664.6552737069137,-230420.3732399922,101966
151,946.0832100684796,1722.858194397804,-871104.9168965785,101999
152,1032.579053038586,2035.3112673402793,-905354.1211799867,229431
153,1038.8643459312468,1963.469641346942,-531475.4793218367,229464
154,1022.1213175234125,1790.8190966038565,-263095.11047250533,229498
155,1043.0044397351915,2281.293906814025,-485038.25662731193,229531
156,1065.8365085347286,2436.580108137206,-1045373.9576756478,229564
157,1041.7237003567652,2066.5814556795226,-700750.7941211677,229598
158,1066.391901715608,2179.5344940372893,-368018.8604477518,229631
159,1037.4341029542243,2179.011227489351,-280938.06481777714,229664
160,1037.0370790487295,2279.473357031946,-441280.6197568294,229698
161,1048.1453174378607,2529.9331964139988,-567296.4049416161,229731
162,1025.7026831821397,2799.205380830902,-747454.2710439798,229764
163,2999.694501195972,1022.2058905398432,-1808023.3750035851,229798
164,1015.4000324925034,3005.4344783754373,-2696543.365188388,229831
165,1010.5878464323721,2772.7618203363795,-1757396.7127153177,229864
166,990.5747459133547,2547.490629859846,-736083.2180205041,229898
167,999.3917143851033,2401.3320476129293,-458462.20502994437,229931
168,1030.809669680301,2379.4723604966916,-385604.22645892977,229964
169,1054.8460557428907,2406.341275308454,-507643.11267307814,229998
170,2387.695436841474,1060.6379948242347,-661424.2073956464,230031
171,1061.8027360971214,2291.970257847595,-312505.87957681506,230064
172,1049.3879116376734,2127.6716770675075,-278795.34756326326,230098
173,1063.250659191667,2014.3076306755474,-273929.4166670864,230131
174,1039.0138898176442,1854.2513881091777,-332483.13673206785,230164
175,1050.0838064446066,1803.1833468567888,-102660.26100109608,230198
176,1716.3071320632785,1032.7510512263912,-73793.83895822204,230231
177,1657.173396828924,1035.747458308937,-202165.90591765376,230264
178,1038.668574668369,1699.416992805066,-89978.89476898737,230298
179,1714.889516938028,1015.3564763697525,-127314.3377842878,230331
180,1029.4406444571866,1586.3714224782616,-160499.1519499119,230364
181,1019.7656329959345,1416.998848361206,-38430.75891626434,230398
182,1044.125398606616,714.0569660304925,-72364.68351233426,230431
183,987.8889843232814,465.0078532438057,-172803.47301364006,230464
184,986.4602009069366,573.8919282824909,-171551.62568736266,230498
185,551.1976110493156,967.6370712925712,-152822.24471981064,230531
186,949.078993418868,417.8217411005478,-255159.2060969538,230564
187,414.85516209900595,1028.7049219068635,-593889.8890421132,230598
188,1043.2835244046125,1591.1257676453647,-556232.1533108706,230631
189,1053.9242771461363,1686.494869507551,-529279.0384608763,230664
190,1183.765555639328,2842.0226371299855,-867373.7364377866,230698
191,1059.7110502371302,3194.1308097885412,-965334.929974531,230731
192,3323.4239556400657,1088.6616752550085,-1107172.801943687,230764
193,986.2111815127955,2952.1142533698485,-1499290.4738247464,230798
194,1765.557787192974,939.630469470436,-1132302.43617709,230831
195,949.2089184463401,1269.2664830432589,-382665.84138585045,230864
196,1084.4457087683545,2526.602240858048,-788514.8229263073,230898
197,996.7816122106934,2138.361772916019,-469054.78987728484,230931
198,949.2687848852277,1976.9195665047619,-537521.761949192,230964
199,973.6189867160651,1832.4007478115727,-516141.73496645386,230998
200,987.3695028742861,2235.0932789019216,-1149812.9002968324,231031
201,1019.5993751640345,2093.188427693927,-513464.58147354866,231064
202,1035.25926327017,1869.7558664167898,-219741.15626608997,231098
203,1051.925788024194,1607.961753276489,-184331.72979357373,231131
204,1047.2099300391392,1955.1110349106905,-575909.5684619045,231164
205,1081.754117555643,2928.4591511578233,-932186.5830282385,231198
206,998.7106871670755,2306.608334519518,-870956.3134641061,231231
207,1112.246869677679,2519.1784976792937,-927118.5106124801,231264
208,1028.8364302249436,1648.6760504241242,-242424.63942963674,231298
209,1040.1922439707826,2261.729205718492,-1105913.9116605564,231331
210,1607.2892537261466,1003.3287067331345,-538705.1283719942,231364
211,683.8171232451143,1070.4640226295717,-182860.39847321564,231398
212,1780.9867867430676,1016.6874896483329,-435199.55035205587,231431
213,1012.9172834167628,1531.3123753694445,-456765.61232206615,231464
214,1010.5747603769688,1304.9318613440423,-268677.1959507982,231498
215,988.8851939266362,1487.4228872374974,-457843.26949075155,231531
216,1568.5387552631864,1026.6111877600986,-368716.78098309075,231564
217,999.6367655674791,1565.6972144786378,-267218.65803375107,231598
218,1654.2216055609078,969.1336945026542,-216016.520804072,231631
219,1022.2087929428149,1810.5081295192308,-152249.1148670254,231664
220,2027.5593723705686,1083.0373140490897,-548632.3341938695,231698
221,1819.8586037865775,1051.1491571086772,-427563.29056107375,231731
222,1040.0367561575936,1895.6031060767375,-424779.4178380973,231764
223,1026.072556629122,2333.9386014196803,-340911.2717252661,231798
224,1014.0434005292437,2550.0545572885867,-277853.1647220853,231831
225,997.2306445850542,2564.1435378439633,-574389.6231751586,231864
226,2418.7977367982267,1033.4974639862364,-786888.8636658884,231898
227,1044.957967693541,2157.547652059992,-704088.3275027451,231931
228,1013.3978717884527,1867.301062227277,-470454.7911980722,231964
229,1007.3181195879829,2063.5593984176194,-362798.1314494986,231998
230,2190.1739659369905,1032.9958119696935,-443155.3944720719,232031
231,1066.646184533652,2376.8113028471507,-542324.4846923026,232064
232,1081.2568980537033,2710.989696920269,-617791.6141986824,232098
233,1107.9559850889968,2879.1100278816593,-957456.0617064832,232131
234,1087.5491444566057,3092.4506044589734,-1344269.8274050537,232164
235,1143.3863728684505,3216.402299416739,-1811266.9410492787,232198
236,1099.9475282912538,2965.215383961901,-1832122.0102543358,232231
237,2975.247574994961,1084.2799126753985,-1440535.676413147,232264
238,3178.8975125597963,1140.1281916842674,-1462146.42951951,232298
239,1087.0320030966348,3191.5778875525425,-552430.5628858075,232331
240,3307.3710773316125,1112.5189733549578,-1473110.281145142,232364
241,1122.0891655332052,4137.7934741404,-1656748.5179891472,232398
242,1155.9760621872713,4507.215280731365,-2592801.355633555,232431
243,4662.325096868797,1172.7903868551987,-2436717.8437153464,232464
244,4566.035148955852,1122.167244033063,-1560376.8889649778,232498
245,1036.6210096690006,4140.358577037022,-869868.4710555451,232531
246,992.5715833738922,3503.30455185648,-979677.8195775809,232564
247,986.4153302220024,2826.301679002858,-929992.7682885933,232598
248,977.7757718694826,2099.247620839113,-845534.1117583616,232631
249,1058.6156273788345,428.62445040302305,-578075.276950429,232664
250,993.4108326523348,482.49159873303415,-338017.08769803226,232698
251,988.1399102263904,451.6666162217364,-391184.6240385278,232731
252,380.0313219449125,979.6676336900389,-333373.21170657023,232764
253,995.1775867464961,488.39525544848055,-292719.0092937837,232798
254,998.9186759477566,222.5679433215272,-197096.15098693283,232831
255,1076.5235918025073,211.2787594548265,-349954.0706770035,232864
256,1145.4472312198109,271.2858857063071,-1363338.4334852747,232898
257,2391.730104394882,981.2731748463386,-1747321.3856752433,232931
258,2818.0320307352067,1000.4124636582442,-2218293.0960884215,232964
259,1024.5981630736896,3286.073200230998,-1765688.325741612,232998
260,1000.9677107995084,3562.1600838064005,-1189485.2714717952,233031
261,3058.73401872266,1020.4243457057752,-1070540.344545325,233064
262,1068.8199539617883,2276.8658858092276,-698431.6903256155,233098
263,1084.453818329177,1923.12112623737,-430240.8878613579,233131
264,1039.893025264047,2251.2739528090606,-605436.6963397876,233164
265,1031.346164250123,2773.9566167422754,-1110225.0771081047,233198
266,1028.9220628854812,3392.214173662978,-813097.7701497175,233231
267,989.5671445709027,2420.664991278223,-554120.3277158048,233264
268,1510.3074680588243,949.7127119684498,-623408.2336366036,233298
269,1004.1973483191778,167.89580101956096,-528342.7125746419,233331
270,1012.6677335884547,307.4631676187523,-540621.9667433143,233364
271,995.2236803247145,358.36665214236245,-508835.3815622306,233398
272,995.8293931319481,482.67482357348763,-418328.80000511394,233431
273,758.3640513710436,1051.7308839273517,-272382.46381357196,233464
274,1039.5181155536059,802.861787212192,-170530.01534487042,233498
275,1065.350181347839,557.411758081686,-239102.09484496823,233531
276,1116.0622406807,538.7949446525027,-472864.37153268047,233564
277,1005.5506248466444,1765.9513017068166,-587155.8174104599,233598
278,1083.4289781387788,2203.9494095827154,-821956.9865832312,233631
279,1115.672104929693,2565.212271918252,-1306138.0856349631,233664
280,1062.041278260275,2874.9833042993487,-1277114.4654256261,233698
281,992.7002184135846,2817.04622266596,-998983.4095977003,233731
282,1019.7129000508276,3240.797938087514,-1080914.8769041214,233764
283,1105.0368670042835,3962.2643778526444,-1427680.451227143,233798
284,1042.5056208822793,3442.2767650085875,-751774.9243122432,233831
285,1069.616379983147,2991.931632452958,-454386.4072179667,233864
286,1035.6053301598233,2556.3310616410963,-724244.4093245175,233898
287,2210.703501128598,989.1169758579304,-514992.61351909925,233931
288,978.7205180217178,1818.6225963681795,-552241.5084208281,233964
289,1033.262637442518,582.1408374892109,-452082.209896014,233998
290,984.7157595713079,523.862762224436,-207110.1303979888,234031
291,950.2264615496223,500.9461905060115,-236650.07697508886,234064
292,969.3327242143105,690.9708170470451,-106231.0264449853,234098
293,992.5135804699788,701.560846593496,-107845.40206898202,234131
294,978.0376707836073,1592.773033494296,-404807.1035821073,234164
295,993.3132754030306,2113.102328350087,-548622.1010968396,234198
296,972.0460461514031,2724.155548355663,-475088.2957931787,234231
297,974.6862457397092,3195.388363616109,-885733.1362843226,234264
298,1041.1687087473786,3546.1614624540402,-1655207.442992663,234298
299,1013.978294698187,3791.1703498251873,-1986957.0969509003,234331
300,1025.402833943459,3833.843031166444,-1783547.7594267295,234364
301,1025.9757554152993,3337.148085750433,-1894498.544244556,234398
302,973.0817214475198,2576.750329114,-1009854.7871316783,234431
303,909.6544124651127,2064.606236658467,-640312.322874186,234464
304,909.7055131287757,1856.938846791526,-641574.9468322246,234498
305,950.7108438465881,1698.725868179946,-554982.7860102383,234531
306,1032.559556902243,581.7708091690898,-139186.88289341546,234564
307,970.3180312743087,423.97836142371267,-149827.57444448516,234598
308,969.3627716055734,553.6497019094361,-111279.72917967608,234631
309,980.2266973851714,369.2505924165864,-140013.4346671929,234664
310,993.5814556401126,212.1838825170281,-255353.82016149664,234698
311,982.7812905222256,202.07919239743615,-240467.6999893763,234731
312,982.3160685699473,192.52792005317042,-363170.8285856482,234764
313,1230.0552786689875,907.0231870618104,-416500.433640194,250731
314,1054.7814105765385,1579.89478512948,-378456.2779825392,250764
315,949.806441054641,1253.8493997075798,-538502.8817280502,250797
316,1013.7869219700689,1709.179335236651,-375933.5368490696,250831
317,1002.250929411605,1441.1960739062004,-178672.1684926164,250864
318,836.4430921167946,1096.9035278521499,-341962.0868123686,250897
319,1060.7680174304405,815.3370237858383,-256293.4238146951,250931
320,1080.87338294788,854.2517675118424,-161968.83207561861,250964
321,857.2246757502847,1087.7719133862272,-172401.09842990554,250997
322,970.3170355653184,1197.5468717857404,-169345.6966331148,251031
323,996.5962164557925,1377.987476537041,-121293.67458814163,251064
324,968.1923252912144,1338.6141544140714,-325025.6192563457,251097
325,564.442859698293,1067.8891799797761,-328311.80263153074,251131
326,1053.6392344057497,520.8912713124136,-303806.47763752576,251164
327,1043.7419387735004,654.3166561776804,-192647.96655827336,251197
328,980.4568615520222,1433.2138709906487,-102391.85271117523,251231
329,1189.5273967863782,963.1769165949507,-224585.49889140562,251264
330,1312.4275108724296,975.3337422193072,-228350.72930827318,251297
331,982.9634641484513,1290.0835136865383,-158863.18939447787,251331
332,993.6491556250302,1635.771989000912,-303275.1105132914,251364
333,990.1219492337804,1892.2912038055877,-402114.51290998433,251397
334,1406.124639105295,922.6946812877168,-412513.92430111516,251431
335,944.5690691083888,1384.63948179653,-307711.6744240471,251464
336,1038.26889614501,1891.416664830888,-267088.98595644627,251497
337,1012.9612416409676,1755.372096254417,-254993.54311334208,251531
338,1027.4534868152775,1829.247386221995,-196661.64862256282,251564
339,1031.5684380067817,1680.4882732873746,-202330.92314395847,251597
340,1001.7481493156464,1941.435888550453,-644328.6428074932,251631
341,988.7633696449104,2621.973493382418,-1299236.9769688433,251664
342,964.7926371354254,2873.7560787234534,-1048634.346585432,251697
343,966.2252032430608,2853.8330364616636,-1042983.1323581131,251731
344,953.998211046186,2744.4013919250224,-879558.2664135336,251764
345,970.5065863672705,2484.111511184633,-590274.3163549523,251797
346,954.2690386412798,2060.549441289871,-529869.0378129507,251831
347,396.48551723464743,1021.3852544728132,-460584.5462109714,251864
348,1023.3681791993837,472.14277675620593,-205556.851509304,251897
349,678.7032633650973,1075.2296615806738,-211821.1992015894,251931
350,734.5278345311982,1067.0872000356535,-198203.86903681082,251964
351,912.3466118083121,1282.9794325635032,-481814.24672541156,251997
352,1060.9532312129995,2107.0737464579447,-1224777.0363705743,252031
353,1073.7782432788538,2708.1602611367002,-1022097.6852195692,252064
354,987.1071239886916,2716.9919028219424,-821929.5154154776,252097
355,1003.7550760572987,2513.759932849595,-914240.9457841308,252131
356,1050.6433466744888,2260.582889433608,-473422.16177260154,252164
357,1879.1624016957749,1020.3143642843629,-610397.6987708663,252197
358,2044.325619011876,1011.9661189974455,-763115.4329271324,252231
359,971.6438286672075,2030.2985989281947,-922965.3324260967,252264
360,950.8533747218048,1851.1025670694348,-810775.9082008422,252297
361,1028.138157970538,323.16894717210846,-802713.2975413685,252331
362,343.5864490041265,1006.566592724942,-358048.55556401925,252364
363,976.7060133506815,238.48906949777745,-111583.43391338602,252397
364,927.9735196554153,191.7663977108058,-165281.58885719097,252431
365,357.9819843881178,936.9882092887519,-217519.0247294556,252464
366,966.844791928485,355.2765342663955,-192608.29413052378,252497
367,958.1130376825196,482.9402687476413,-197632.99647417825,252531
368,958.4996714262852,563.9957962801454,-137038.42500025468,252564
369,1013.467919857511,756.8566766378788,-96688.84868528837,252597
370,1070.2393665872285,875.6139768281521,-92161.31610852854,252631
371,1097.1963671501476,960.0651959451905,-51344.02162934242,252664
372,997.564522469036,1254.8284644417677,-70466.50425833801,252697
373,1002.9055953579966,1387.0156926685188,-241789.4132335945,252731
374,1031.638446188514,1804.0338711440336,-382136.7940993635,252764
375,1027.2505525828362,2071.536576379854,-195839.16758776247,252797
376,1010.194958805118,2180.82975064729,-396505.95627315395,252831
377,1028.8607116674802,2569.7355895111077,-757239.719741719,252864
378,1061.4978046819544,2122.6026707727838,-629418.6065089289,252897
379,1017.2218972210493,2415.979296425802,-266297.7029499416,252931
380,1042.3236602376016,2601.1760035679,-623720.1557939376,252964
381,1050.671763390374,2499.6307853450808,-574658.9405793464,252997
382,1054.3998253193913,1924.1698363734151,-303204.4729679843,253031
383,1045.96686143087,1632.5932015471171,-347673.1609785952,253064
384,1056.6155849546144,1758.4561410510073,-261287.11262036272,253097
385,1026.0651112669943,1734.9691639911068,-394468.7488130134,253131
386,1049.3059863667372,422.19369586121786,-534808.9588737356,253164
387,999.0605853837274,2137.864822667701,-420381.9346544787,253197
388,993.1880718166875,3437.8032229899372,-312282.0800210068,253231
389,966.2300540246275,3712.7014423462597,-292492.65399130515,253264
390,988.0159992889953,2995.347726057861,-617769.7029793595,253297
391,959.3942477463966,2214.327211592722,-541133.5478225184,253331
392,992.6752852634397,2084.2048843623797,-582446.5605429743,253364
393,1035.0606537551714,2289.677924949271,-356390.86095833895,253397
394,2348.3768862769875,1012.2877493409467,-224527.2506848154,253431
395,1000.1741508918774,2191.4691419228334,-278752.35775424284,253464
396,1022.4797839315752,2248.857043033194,-833208.8290247876,253497
397,986.2522065494795,1896.1473969320443,-646632.2146650404,253531
398,968.7743682477164,1713.716363739937,-339268.6943984555,253564
399,992.8318197564133,2289.78732636898,-700769.553583375,253597
400,989.6620807342742,2345.0716406967185,-810717.3191341389,253631
401,957.5484534061854,1734.0083621482338,-564941.1875884437,253664
402,1030.9943269777018,481.8839189945015,-156486.22515982305,253697
403,1027.5949465770407,453.34177063013925,-273895.9808537143,253731
404,1033.007103832521,497.44882236872274,-160393.1748321858,253764
405,1020.806413589067,383.3953235602236,-270066.38496758527,253797
406,1022.3440477109757,438.6743373649371,-228838.4984461799,253831
407,502.2194747003675,1023.3870082152317,-136261.49881887084,253864
408,553.4335115085748,1023.0382740717827,-140066.77824409097,253897
409,1027.3854907780653,563.5144144489136,-186832.92559132545,253931
410,541.7331966375004,1040.3113718759453,-262655.9228033467,253964
411,1034.8500042153605,468.3844731367377,-241426.39393169305,253997
412,982.3038969158766,2532.0611448687705,-913105.7452654749,261431
413,894.4510315109727,2050.557996576551,-1585506.0481491075,261464
414,910.3431751662658,1876.1863882596047,-829188.3712357678,261497
415,953.7823794696602,1666.0191413209777,-441333.7692938101,261531
416,925.525117216861,1386.0563635235653,-406531.4043554902,261564
417,931.5355946686615,1462.2219511308897,-686346.272234051,261597
418,1003.6680236385329,1836.584541335552,-384845.63744122494,261631
419,2348.3076364150747,1056.2532876974767,-689111.3418464488,261664
420,1107.0254522127643,3605.4849881812015,-1607743.9630624896,261697
421,1110.369104242142,3910.0742959693234,-1948647.0468900634,261731
422,1113.4618163548982,2607.5212698068153,-909827.5418834692,261764
423,1072.6915862035357,3005.083103104662,-1595145.3262911332,261797
424,1059.4950358374836,4203.399686960214,-4117689.0576314414,261831
425,1136.0367437582909,5477.1671047433765,-4489465.833224233,261864
426,1091.1908557665006,4861.789806554385,-1501791.5633076075,261897
427,1070.764229543171,3248.85105920543,-237261.75045401716,261931
428,1132.9787434794027,3043.13818286321,-1102109.3364766706,261964
429,1521.241118539451,994.9004964015137,-329073.3324845454,261997
430,1009.1115244554431,1413.8449922309399,-440361.182364572,262031
431,1113.4781944750953,554.677722120726,-359856.4614615643,262064
432,1076.6387557515536,2323.711255728646,-623671.7922749245,262097
433,1766.2407795467243,993.0772188670309,-403656.9986103554,262131
434,1007.6722239769799,1366.8742640357655,-247404.69869661832,262164
435,1024.6901185348272,1812.6786556888785,-283414.24098447734,262197
436,1822.2011330305304,1018.9271582416918,-793244.1239019406,262231
437,2101.5277253162203,957.6417197145621,-818324.8360350494,262264
438,1558.5532850156649,927.4891689468366,-704295.3037735805,262297
439,660.9542839901,991.5456002122467,-162479.33557143845,262331
440,988.140786441881,539.4852220142056,-169830.14580348897,262364
441,1007.5694357957262,432.60673100428215,-272610.22577444126,262397
442,986.7563859280018,271.97977866010547,-417614.69660616596,262431
443,1069.7492624789907,243.02469010370123,-181765.30851310803,262464
444,1091.8893829579117,356.28920836870714,-511834.5076758176,262497
445,1303.7295931461147,945.0809653901675,-558843.4205882328,262531
446,990.1628988267358,1884.7058125872059,-443299.6757407069,262564
447,2102.1786318008276,1002.3801875463162,-322319.1922922374,262597
448,1042.639143482058,2089.5671800638524,-339005.3295800081,262631
449,1006.0035562975589,1657.9684011968695,-128897.61088201393,262664
450,1006.9288285394549,1354.0303185006906,-133868.144028894,262697
