,centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,score,MILLISEC
53,969.6978671617182,1718.2982860958687,1202.642415005656,812.765643384322,1106.825635101573,1552.4757647061676,-19237.721978492467,98732
54,1241.2995230759623,2801.3830512802065,1021.1857758909504,1779.6249604902714,2383.495332489661,832.2040674161344,-41099.621387174666,98766
55,990.733728024167,2811.944167297779,3677.541298204549,1272.1812615309732,580.8510996804603,2429.0139974895164,-117798.50856546177,98799
56,1128.634822387034,2994.755749639693,3847.4460360088224,1668.2857234689527,932.4514706566143,3361.394651034002,-125224.03026499035,98832
57,1056.5127805675597,3023.4434011570315,2011.9613655533822,3948.051798039129,3557.552388932593,869.5126104470505,-79875.14210420375,98866
58,2828.831458606746,1016.934362412898,3926.1048126610176,2329.0317730765287,1292.303978058727,746.4167736593276,-51146.97554477547,98899
59,1174.023714925818,2169.058730110563,3437.872016233298,1565.4477323949359,1006.763410022261,591.0879799150039,-108831.2192917383,98932
60,2110.832537175794,1000.6879064198689,2820.731288159154,538.9178039417766,1747.8922581128209,1172.957196279004,-61018.72718436353,98966
61,1394.9199689779625,2307.9415522649597,1054.9547689811093,677.4075582690232,975.3252644596549,1205.6028917897165,-27649.388750750277,98999
62,1124.6194761768706,1797.751095118565,669.3710288780378,1277.9712874731936,975.0085395901878,1455.0439855894392,-23543.27446612633,99032
63,993.9498260853148,545.1049440991679,1182.2170964549284,837.2138505003622,680.3131631829565,1289.3347121674806,-16446.266146705755,99066
64,959.1149892352178,616.9068000922019,1201.6314498023444,873.7816048502211,1014.0393938978581,748.6681507851125,-10740.405323747684,99099
65,717.0483095980363,1235.3435234236154,1939.54272961438,1026.2719707986644,1618.0497296997269,900.9556699099135,-30928.129917523955,99132
66,983.0583143047436,2135.6026626372945,2723.948237393655,1517.1982605699159,750.9313415309987,1114.1412137476989,-38847.57645903483,99166
67,847.0617679183907,2529.2703606457553,3316.544285849354,1216.1767442785563,1029.088446654727,2062.4354535354555,-62375.850403849356,99199
68,1056.8082692411722,2546.6201072049716,3684.2292273961457,2994.560735734041,728.8051865896674,1364.5530403762252,-58323.29011084399,99232
69,1178.094167039081,2602.2270458808016,3732.045685679638,1003.9974486230911,1374.0138281691345,3181.9475168519043,-44357.82605698481,99266
70,2235.5971301001273,1167.6318407702786,3531.7754741772587,984.7394071094425,2922.900271990134,1473.2555786420767,-45084.835483720344,99299
71,2921.515189075696,977.9222684321517,1489.9733044199868,2313.0051880616265,1111.460119467033,1878.2656894060542,-63732.77142377277,99332
72,1137.0053258327741,1976.732910638157,829.4577560022376,1373.7903271926796,941.1683399718468,1034.839732531123,-10084.049687127796,99366
73,839.993714916674,990.4640146680518,1239.6435110468033,568.8630021128937,1118.757812443465,1490.9154905627615,-25126.227110873842,99399
74,2012.0382482495315,925.3615957984766,3263.218503257176,429.00823791376956,1131.8249107510426,1398.487608766828,-209282.8887711012,99432
75,1307.176142943853,2290.0000913635836,3645.575263247215,1039.2171657850859,464.6885636859424,1743.539216651005,-63932.02267520547,99466
76,1017.5637478567819,4238.103939263406,2699.631549945455,359.3062760375889,1250.6046820229506,852.7443090664268,-77216.32682836069,99499
77,446.37316227569056,3601.691824684616,1068.369402136268,1890.4123888718038,2927.3298413400566,4293.144069327281,-251578.1292638997,99532
78,1202.833696691139,4098.0159811122885,2998.720393767982,1848.4655798797012,479.5925353881146,959.7622291114757,-117009.89596561702,99566
79,986.5373756151139,4104.51605207027,2919.9035942989626,1456.9756484218883,490.76572822478147,1143.2762117467,-42129.45982121398,99599
80,528.6018774887295,3798.6760851644094,963.2100809393382,2644.5073265166047,1379.7120252711998,4159.694459933326,-176091.09924096035,99632
81,1085.3383380673743,4536.428110308814,2101.6591065156117,3224.403355661323,327.6904026669075,869.3019219686358,-142598.05152392224,99666
82,245.49134404292136,4897.409315137954,1074.761811457202,2593.466791767344,878.7789708771269,1669.1689548994134,-62336.5438740152,99699
83,1136.593850143362,4524.902098388428,2451.9267933606825,168.31220989577673,944.2713566990286,475.8087851227633,-43551.35809475428,99732
84,1017.0323823501309,4061.8943856284595,2043.4475770129266,299.9107772884141,1320.239560502829,776.7263648560829,-113109.11852608311,99766
85,1023.2798682519144,3899.303784010679,205.26568149595778,820.5028341755944,1442.026698781961,1225.6518083693613,-43927.299426899735,99799
86,921.4666489644253,3422.706239220655,206.5260274154325,1238.4413591284813,1066.8158096638488,1528.424024935489,-18228.786436574956,99832
87,1249.0064678780072,2699.0968859972404,909.6480264974579,102.42558274181306,1811.3367991624307,1020.6978729796575,-42927.38999114313,99866
88,958.026837772573,2133.423071029279,239.39298235328454,1045.3376764145696,1142.5645729918547,2022.692512469456,-11698.447241929196,99899
89,1983.2450637080165,917.8081083001684,517.7074463439752,1079.3976949658147,1166.1071991888225,1004.568078617579,-8870.965398334112,99932
90,1069.9622067238754,1964.9045068104833,574.066198273335,1320.683985442309,879.2241927438117,984.8760044224301,-23966.47981457094,99966
91,1258.1583967162815,649.7741896579353,1776.1165502297422,1109.5681732825278,959.832487425836,2211.830237608664,-40300.55118162686,99999
92,3150.503134421548,1170.6003623762233,844.3862393339658,1533.84846071113,1019.3278422494009,600.2416180172781,-30544.226957368563,100032
93,1126.015405145002,4060.320184418958,1415.7224265848915,333.4816336771787,1866.3049054214052,911.415481963362,-48283.52277685673,100066
94,1152.6098549272365,2794.7075669695214,670.1737527509401,913.4145226161379,194.58160241913924,1346.9641778179175,-77720.59518700045,100099
95,1235.7017123226692,2593.0726235786456,356.2408344802586,927.6136663546022,1436.8476086818268,1089.6906416031072,-69782.69110574097,100132
96,1001.6584814969763,2246.851352448577,574.1625544643931,1171.5129617366856,351.18228884725954,807.6124679265839,-42266.974380624764,100166
97,1066.387075690572,2431.6924147597288,555.5306854287711,1242.5764244462534,265.7686964260464,907.3319104749746,-51668.567835178415,100199
98,952.296753064162,1307.8073338289623,490.6561236779726,1891.6278703804298,1086.668742716861,800.2260118134243,-21741.48269406492,100232
99,965.8134420914994,1822.4239353125276,256.64956652992805,1194.6771273068837,662.3035557808821,1069.142982004089,-15260.999706509112,100266
100,988.4595882418727,645.1765999697727,1650.8497811733205,144.8067677976412,1127.5446952930524,837.501138815497,-24753.219377942485,100299
101,398.50345042420906,916.6610236176073,1024.657531261226,713.891448330907,1233.6749977202262,559.7829936680821,-18409.41075873692,100332
102,1024.9978522342706,570.7910124012262,1371.2286730683893,917.0836393713341,371.2869510230598,1151.9411435241304,-36007.703417113706,100366
103,1103.457632876742,1921.9068655894853,412.9031363407162,780.6967618469778,1673.4852852654546,980.2529703221476,-38533.06504859609,100399
104,2570.8523878278193,969.4560121644604,622.4682595290999,2181.559763105288,1086.358020592606,784.1689868899433,-13571.443104132091,100432
105,1027.9888580592265,2516.024045990022,2955.0913691458004,905.937130786237,1117.5809003917798,713.760464021369,-17901.476343501865,100466
106,1006.484953996287,2773.3436498205556,664.3801622565201,1133.0326014467878,916.72882579157,2552.4439269061327,-12520.305820039343,100499
107,1086.1929104092733,2537.8181573942607,2075.3749058904996,900.4115029765087,1036.4521128437534,968.4283653159416,-5286.8468744767615,100532
108,990.4501870242265,1755.566575211547,2420.1576394937583,1295.6346756862206,820.9180596346458,1117.6995800137072,-18811.196323744483,100566
109,1739.0775948192481,974.3889524493268,2263.088376533272,1128.9012375951884,872.7621058656657,1252.5793388045327,-16345.008150079604,100599
110,934.8367739782991,2490.202401412383,1526.702198618392,1125.1710467087414,2066.1531888996033,571.7385766239672,-85789.5475361329,100632
111,1913.7370060851815,954.2746117064175,1513.2577440740226,1056.8175410147105,1717.1817026744723,813.5990704043963,-26292.967000326997,100666
112,1018.4380556447371,1478.223934321184,911.9111741636323,1098.4358554995456,1654.2977362010745,1187.5786846672095,-11530.799334485264,100699
113,991.7622978815232,1408.9602549397907,679.6329891934323,1110.3340614361791,1285.4621736947377,908.2894194914344,-7161.0104613938465,100732
114,411.24991592680055,1052.5499225093058,1636.9147809217193,1260.9443901720924,887.6198510623791,987.8409211937552,-10810.681419370903,100766
115,1116.7963001785179,379.32967192140404,1532.376766419953,896.3302381512067,523.4940305294799,1006.572731627107,-20512.72296628591,100799
116,949.8339046522293,1225.0247934187028,1032.6803563604497,743.2435670760965,811.2621928829201,1084.7576014746548,-4018.6638340063437,100832
117,607.1073297055966,977.8885250484582,1151.700130917714,443.6676684186036,1089.0268081616,842.4636490674242,-7986.957162826863,100866
118,951.3113226071931,436.7436318940437,1080.3763802111098,851.9855299648707,1141.9288019700343,521.9789267777005,-7615.924488980605,100899
119,886.946170882143,1128.6498589585194,972.2724337392732,1069.9491419544102,939.7633210633524,1157.9805413207032,-2117.928794358025,100932
120,1169.1202175348149,968.9367475860249,1053.746468729518,856.5694019497539,1107.1909952772444,1005.3030555277003,-995.9423630351857,100966
121,837.0465881816503,1073.177970230041,1485.0117844650258,957.246233604802,1032.3812236322199,1236.5734915483188,-4233.391610913196,100999
122,512.1025287967244,967.284103356736,1120.0454948912009,862.4818988749095,1024.567662818658,931.9087041095991,-3632.552653008653,101032
123,952.7944619320617,1095.8355707678654,763.7921597824732,638.1958946906506,1144.1307400863898,1056.1872201576227,-5423.0484065807,101066
124,1007.8282921900158,620.217219252893,922.149261364859,1139.9381429983123,1070.362395911471,745.4998323272782,-8827.87183624454,101099
125,1018.8656439212293,646.1212104988024,363.36620646394726,934.7650396427223,1075.9469148425103,783.2255532601114,-7681.600849853527,101132
126,183.09014173351875,969.1462929975849,687.9687492902566,1074.075771743893,299.43199018104644,818.6782029588916,-11152.787303115778,101166
127,965.408583345266,134.2104176296384,1392.8208786487946,847.5287605739406,1050.9735198090823,726.9917468582432,-12421.060189264266,101199
128,1090.840198861409,223.39728009807277,1870.6913160647323,1015.0980080640703,922.8800750228243,1192.3777490899538,-4348.508394937776,101232
129,1047.4186301089526,2179.6765815138724,431.8819897721171,1255.19579378233,2583.009291504775,1375.2655872626624,-21351.56786411369,101266
130,1043.0719085541239,3334.4800194333147,609.497920086881,1564.2576514116847,2988.21518636125,838.3695465311853,-41739.289599671254,101299
131,1035.13873780567,3703.592782036971,688.5811402011625,1201.5955209287993,944.8647008231483,862.1089942498002,-16076.26545166069,101332
132,1028.9821990141847,3914.961430205922,728.675834945583,3410.315088082038,1171.8527149648373,800.0714181831713,-12875.744526126713,101366
133,1011.140536815802,2550.7340120051717,3720.299987904201,754.7181382326992,1112.0550526331328,844.654653246505,-19718.92586318584,101399
134,957.9778182401201,2840.8748652483796,1339.4032253208889,1051.3277793437342,1150.1852232485646,857.0335074502545,-12204.443077685573,101432
135,1168.4252046128709,954.0725974157831,366.96185087826234,1790.7543103396401,1389.2350413087051,1052.4369459651975,-17817.844388577512,101466
136,1123.7065083925227,1470.614646818964,298.31024119195104,830.2266394872114,1914.5323188705904,973.5670025824135,-30178.957209005923,101499
137,1074.5087599752862,2354.764319417126,1500.24897933643,467.71144950706525,955.0377413301333,737.0596990746408,-18013.63580898856,101532
138,1147.8755550875912,919.1296572452998,478.5592962214819,1414.5561141220237,988.0400587335013,1064.735067720047,-9394.02560503977,101566
139,708.9654540575614,1127.3486150419133,1639.1681863935253,1017.6302907313762,923.5515894280153,1372.7693746630875,-35519.10844421882,101599
140,896.9980165752744,2236.57796644785,1660.296660238766,1065.5578528873577,1458.1292809624256,987.5825673856925,-13652.947590151633,101632
141,1165.8168315185958,2360.862977811292,821.308213552358,1292.6782731329,987.8732191180387,1441.9849100005517,-28893.697412163972,101666
142,2500.5989282569885,1125.904299716824,1594.0005198548308,952.6364870136624,1389.696866674737,730.7619311376312,-20817.101773581133,101699
143,1029.2437833998779,2200.675805292547,1658.9337306584962,829.1890774541357,1178.7900849534294,572.5041484565854,-44608.38468229073,101732
144,784.5309748556542,1734.6846975747494,1070.6648428589333,1421.568742194091,933.1411752839847,1831.8415651997143,-22674.614550279653,101766
145,1025.5144583661654,1426.7070477151221,1254.5808844564567,812.8109411421069,1569.5742862781353,1124.3316005992356,-16781.305623102864,101799
146,802.9707223188728,1035.2321214462256,916.3989611993841,958.2672279154945,1117.418078916337,1201.2967992964936,-4429.484202151009,101832
147,1243.0435201225964,950.383900074857,2258.697633593306,1096.7886235676356,861.2939534271892,700.0242852930176,-19392.622635437438,101866
148,1024.2410615946633,2642.310163474379,491.8871821871353,863.2474575405961,1196.164629600645,1443.5837350150493,-32698.23912134312,101899
149,927.9468436431036,2272.885610848025,1162.4194516506664,692.1131698583317,1050.6223021553656,1308.8808196317952,-15235.851544551531,101932
150,718.8136161008551,1030.432464811612,905.8954432692067,1108.2894117279204,502.18024652508984,1217.1146043112547,-19296.502698853754,101966
151,1199.27508936645,581.4992273147457,1993.5159894016401,912.2155209749922,1452.200399393968,1067.1067746915176,-51101.12934826437,101999
152,1035.9777825019519,1706.1087978681467,2693.7162062845446,836.5460289506311,1336.2024547200922,1154.424511549569,-17803.268229743968,229431
153,970.9031626025746,1697.274285435327,2229.664997258557,1405.1645305862867,1046.2470114407363,843.2257164695205,-16652.078685230823,229464
154,993.365889067904,1743.470389768636,779.45750365238,2085.3107682069835,1084.8041512697384,1543.6761318359495,-15287.521030532513,229498
155,1189.1235711508407,1959.403225474532,1016.0902076172719,2603.184588153518,738.6514739713175,953.7424482885256,-19409.684405580763,229531
156,1056.7538691163038,2900.133100393842,1418.0430303353328,1973.02711588057,729.326401551459,910.7864023307613,-33154.27085465366,229564
157,1034.0714273714018,2668.2430548958614,1866.0275892740763,939.9013649360827,1374.3085534187728,1164.4223408116027,-25000.001444683865,229598
158,1162.5502054372637,2130.1635553651686,1042.4242485319771,1571.1922224858422,2327.6473100536514,970.1102918034339,-13932.005195794789,229631
159,2386.6089677719283,1020.5449106246368,1811.3804128343666,2155.228894534266,1114.901122345434,913.3471410148499,-15920.98318167221,229664
160,2593.025285708937,1031.8531914476519,2011.2198948187342,2188.876424104385,1142.726761541759,971.7611783211206,-22115.220187399453,229698
161,1048.1367854469736,2220.235652755896,2892.435323530247,2424.324029497707,1160.9208472729256,972.970162872038,-16721.28324246916,229731
162,3329.3412261286767,1004.5063009140434,2611.121610381306,2323.59097088967,1174.0773590588128,3120.8514863735504,-15673.861426232992,229764
163,1000.461717660657,2629.460885334354,3911.637125296773,3459.3729200535754,2368.540689960804,1174.415100694147,-39624.16845329627,229798
164,1172.7469984733048,4096.214838115794,2435.65210401325,1008.5399376304053,3624.0012417216417,789.8873337381731,-49176.96444914278,229831
165,948.3650257827408,3244.15875073955,2409.328952218854,3682.203823799003,1047.921538822151,2264.058787462245,-21287.765788736433,229864
166,875.074340951948,2344.7262013864015,3048.532269798042,1029.0748809004904,2108.8432848365,2890.6251918918856,-21512.34628994448,229898
167,1991.848387804654,988.735827733497,2704.4174417966515,2302.9884833333444,1064.0877285931456,847.9272183674019,-15816.095777644052,229931
168,973.7140615587556,2319.836632179085,2665.2261893369514,2123.536395815235,1195.0978400659833,1040.9658005487947,-10208.274854106796,229964
169,1066.4429424427294,2732.0086761325297,2093.482067334503,1190.7110947140418,2380.724889608205,986.6779932982498,-10393.587216674201,229998
170,996.0582673258472,2059.4731985091153,2784.1377908768673,1074.2045516807327,1239.1840920708478,2251.2552054354032,-18775.94866650818,230031
171,1060.6168223924203,2343.950724738044,2705.753314698145,2136.7157499339282,978.063088897364,1130.454733043509,-14650.963604137929,230064
172,2070.6352881024227,1053.139825934572,2534.2395309046856,1892.212990125583,1128.5079332311232,1001.4965319436319,-7132.300219309642,230098
173,1018.8126186176819,2052.5471979957,2386.6413639254642,1120.3852827867906,1753.4870971866317,1939.4312471349704,-13971.235384768393,230131
174,985.8879556316082,1876.7417485257,1634.1155227916524,1044.363658413588,2249.5423979111843,1251.1458747883878,-18898.919576631954,230164
175,1878.9390623434278,1053.9048789045999,1237.5383458338565,1777.9314416945758,978.4075484758273,1007.0331281011245,-3232.6062429382955,230198
176,1001.7411077860484,1700.1159754732034,1162.688694363199,1593.6938225393233,1054.0584580587167,1871.302754767384,-5495.485589987346,230231
177,973.4367428143477,1858.1507952382926,1524.1128567137016,1056.5176968071335,1662.2135843506994,1383.2389526036345,-7904.151266775779,230264
178,1023.3526554234884,1693.9719596262507,1804.766097104035,1596.7904050955049,1101.8757398356236,949.572298352196,-8724.727829602327,230298
179,1655.4941860363026,974.5694174213647,1817.5578039160664,1075.6027091449441,1466.2799869056387,1015.9793801346792,-5855.23520045423,230331
180,1058.2520045857825,1724.2246054353077,1346.7223173319733,986.3272535658793,1550.314161710458,1215.781641578783,-6497.823412831922,230364
181,998.4550031213525,1443.1021265972413,1119.7258593066429,1047.9139670683169,914.5627370497882,1364.7922918891359,-3649.1884604975035,230398
182,994.16847887662,717.9777155316173,1128.6620836009995,609.0410495196527,815.1521330402074,1045.7756411969644,-5026.011376377498,230431
183,489.5395796051633,1033.1079997456723,811.8294857328555,283.7340303876149,940.2616873513217,621.7499497386389,-19168.939724387852,230464
184,595.0394944875508,1007.587273177334,393.7300816716089,743.4799917908429,921.7724494327691,1098.6282355737997,-10699.875831322897,230498
185,997.622143726507,529.7965945982123,789.9797315199276,905.2829452639292,416.8093089171594,1068.723344209945,-11603.071518811574,230531
186,757.6219572609984,1013.0160259737363,417.8217411005478,889.0914887320909,1140.6416727598994,817.1849716522653,-8679.9941993664,230564
187,1015.7023897426959,218.5177338341216,1676.5989383272315,513.0238762314482,879.4215279093991,1133.9748674463644,-14047.975482633296,230598
188,1044.9442497759032,1416.5188209744372,579.540335093253,1940.33966098722,1200.611828035444,987.8064108928553,-16005.108312827346,230631
189,1031.179424023462,1835.5806407595937,1492.9070758509502,2162.6745016298687,1196.11897597594,942.9840679534661,-18244.514372304046,230664
190,1025.462566387091,3065.314665739881,1485.5428959293547,2618.73060852009,1186.6926097408311,1685.5981134303634,-17020.537429657747,230698
191,1027.3818346706544,3460.0615483173087,2662.2693327310067,1328.1445773798946,683.9225102305085,888.5489515705278,-41486.83501977672,230731
192,981.6825526033588,3711.3939429815314,1860.5894227367842,2935.4539682986,1251.5706747829568,1104.466595781103,-30041.411120866338,230764
193,1021.7821691804709,3524.738855574977,2379.48965116472,555.2202359667833,1379.4808800058192,792.7210087258939,-71338.37087499311,230798
194,989.8400023064283,2096.013835832197,238.5057651294827,1131.826653134336,604.543257297158,1435.1017385537514,-19747.847140111444,230831
195,1031.5165997420418,538.4226964012569,898.9747505035871,1511.8019050126904,1208.632627550901,737.8549993054191,-17881.322871837405,230864
196,1029.2609277430374,2149.7951065159673,2903.4093752001286,1172.5098880044766,1566.8091779154217,680.7297554830404,-28855.74402733713,230898
197,1117.6759247190485,2241.601436473487,615.7675446939295,2035.1221093585516,879.3374145063854,1026.9539072542505,-33922.29989924512,230931
198,660.9555618071895,1081.2143599114588,2259.255408314872,1694.583724694652,896.5913008240913,1017.7521980569445,-10463.13158176437,230964
199,918.8385045223656,2215.909745454449,1640.646248990135,620.8067332109084,1216.333013610993,1042.161747236043,-50544.332989363604,230998
200,2235.0932789019216,1007.6283955172414,325.61480310329875,755.3680103171222,1539.7480313349974,1268.5064715074388,-82296.4382392645,231031
201,913.3907871086991,1806.0966197853313,2380.2802356025227,1244.0987203614113,706.9045197196011,1036.6233511769324,-40343.75005711164,231064
202,1104.1294304302064,1869.7558664167898,938.3970027802616,709.6661186783542,1017.214362358091,1226.7921584359756,-8674.389468964611,231098
203,861.6635074087797,1102.0432258321932,1607.961753276489,1013.7112472293194,1224.7537320135566,934.4868514047935,-5237.744013571491,231131
204,1009.3896695837391,2296.7165693659285,1213.5595452436964,1613.5055004554524,736.5986961048613,1083.9709017454934,-20752.61196266788,231164
205,1027.741688715589,2928.4591511578233,1681.8509476613458,1158.0928376177924,862.8914404483394,969.8771104630805,-12748.565285518314,231198
206,1068.9414023553127,2986.5573826732343,1966.63381044266,843.637851938428,1000.365566171399,1161.7754112306025,-8338.383545598883,231231
207,1012.127234348726,2383.9649745749202,1634.82051808585,1232.5588903593025,2654.3920207836672,787.2871140822768,-60600.61235119716,231264
208,998.3793409423262,1708.3249231042573,1075.1797754598217,771.822026682669,1529.3783050638583,1191.848720675558,-13070.43951939031,231298
209,1041.8303614229035,476.07186451917255,2261.729205718492,1466.0376108531018,842.1241001182664,1154.341963225225,-15380.612695715747,231331
210,1151.713118511693,535.5842959804916,1567.8842431761345,1021.493730598932,1080.5000436110433,1646.6942642761587,-4854.808239275826,231364
211,915.8547919839694,1137.7154580341326,1017.468387211607,642.3414128898032,1351.5209950274543,766.7685439557364,-14420.048124679113,231398
212,1041.0773619583356,1841.9750269751216,627.2801693394656,1146.8793678557681,1719.9985465110137,986.9523171509542,-14794.64868647305,231431
213,1030.8454463850787,1620.3913107641622,638.3029147941018,1168.2987132198436,918.4013441743004,1486.7729076720857,-22714.936441587044,231464
214,1328.2447063700272,1021.0358056951516,777.0763542114122,1155.0261160999482,1483.8426216421763,1261.1423638382587,-10365.06578745812,231498
215,1483.5799030392352,1009.473753934333,2000.1314956772217,1116.892867766967,855.5067713484567,1322.9249914213597,-24612.07492631301,231531
