,centers 0,centers 1,centers 2,centers 3,score,MILLISEC
25,963.7750102893509,148.06026278406216,1109.3406724162644,1361.785626652757,-51736.19241647703,96299
26,960.5377328921642,206.350210279556,1221.2484743439354,736.393237339942,-75912.08302757947,96332
27,329.70584743951235,1003.6627399291764,1188.4269557302237,112.20516922138654,-39159.486798112775,96366
28,1045.9386753937276,244.77880612856336,1375.1763321433623,496.07159687619344,-111570.71790272012,96399
29,1137.5817518064034,411.6356413019371,958.139641523536,838.4312410744878,-45767.50529312925,96432
30,1637.46425130833,705.4599258205853,1133.9328890075035,245.07277123371023,-155158.2290053912,97966
31,1306.9604725236527,333.07077158203685,2142.183818040851,933.2218865700017,-230065.42443212544,97999
32,2770.896797348403,1088.3741166788225,275.1601979696485,1428.737395925891,-332384.70093922823,98032
33,2112.922217451384,1084.7456347806256,236.47638820495035,3223.3631504998007,-604720.5620097335,98066
34,973.0001389075942,2928.1734921278144,1364.9751193846255,267.3375219238827,-350750.98328863655,98099
35,1282.1849759780264,982.7044496855567,2351.1297284497086,407.1325936037588,-207392.8881840746,98132
36,1123.3243669755182,328.0896579571986,1663.1446354777286,851.4919363960337,-99798.1213111275,98166
37,1074.3254216779399,1341.1699443220866,452.65657830518353,896.2029498252546,-90972.36600731706,98199
38,1025.1556482358737,1467.5582612142282,346.10547525284824,906.1693025687862,-30287.689724721484,98232
39,1091.9477722325862,946.9467258616066,1777.2256469002466,399.96999887491563,-55552.04125538899,98266
40,1019.7616506794991,282.27823153760903,2243.767813299763,1422.2338753953873,-247962.596013833,98299
41,1488.5512167210977,455.57694363441817,2902.052377197903,1033.8754647728738,-457419.8495074921,98332
42,948.0052576329009,2998.297594601876,95.69743988216192,1292.5030330024597,-413098.14813225844,98366
43,382.73265491135317,1679.6048641759985,3734.2766775808823,996.9567018657159,-389146.00545944617,98399
44,2158.6792258230494,4044.8545934867275,233.41379565055695,1001.5410665007528,-381863.0010117265,98432
45,4120.852611689889,296.48777377827923,1027.6088823282807,1867.2674732017072,-706011.8304262859,98466
46,3695.3206897372247,962.1363205303353,2127.8902298745134,4796.887949493922,-458635.7202753405,98499
47,2025.686335757277,3264.985297175289,1027.6851382591537,4722.41728355299,-686345.862331117,98532
48,1041.8153770460217,3562.0057854292845,5016.4696749806035,1950.3094626238164,-557181.8116943608,98566
49,1065.5548092244358,3425.241889268552,2042.5644379264318,4321.61952297004,-920879.1762033938,98599
50,1055.8131774416383,3542.2545477353815,2064.731951413738,4467.3972288123205,-744611.1098753277,98632
51,2284.5753661485523,1063.6611926676499,4465.61238801578,2918.3430230183703,-419391.0645669466,98666
52,1103.494950906497,4120.687078631427,1733.4015691697064,888.1897811879608,-114826.08876997522,98699
53,1183.698176088067,1635.387025401018,812.765643384322,981.8288820957682,-47430.97476908817,98732
54,1213.1669957874883,2592.4391918849337,954.077571086586,1779.6249604902714,-182847.38287375262,98766
55,2620.479082393648,956.5768423288582,3677.541298204549,1272.1812615309732,-345119.72097327065,98799
56,1030.5431465218242,3178.0752003368475,1668.2857234689527,3847.4460360088224,-346387.7022575295,98832
57,1009.7627380374324,3023.4434011570315,2011.9613655533822,3752.802093485861,-261027.22723577876,98866
58,1252.9448318276818,2662.2315634300066,3926.1048126610176,987.0535455301889,-283934.17894795845,98899
59,1012.5037756624886,2169.058730110563,3437.872016233298,1565.4477323949359,-365051.0343106315,98932
60,1058.1110030395805,2820.731288159154,538.9178039417766,1868.872351133812,-247758.18539047183,98966
61,1008.5042246769276,2307.9415522649597,1268.7085841857986,677.4075582690232,-93931.49884268665,98999
62,1002.7424814109295,1797.751095118565,669.3710288780378,1269.7034157959947,-105242.73863750117,99032
63,1208.9965003830664,993.9498260853148,590.1743504604308,837.2138505003622,-37239.41218220212,99066
64,906.8918139440432,1201.6314498023444,682.7874754386572,997.8035218920077,-28034.847112711865,99099
65,997.3528244397219,1725.214063004611,717.0483095980363,1235.3435234236154,-136073.7003792369,99132
66,978.6204863535797,2135.6026626372945,1517.1982605699159,2723.948237393655,-197846.5099455703,99166
67,1018.9764795393535,2529.2703606457553,3316.544285849354,2062.4354535354555,-230042.7659927379,99199
68,2546.6201072049716,1055.6166038578515,3684.2292273961457,2994.560735734041,-260592.01537214138,99232
69,1210.7474438940899,2602.2270458808016,3456.9966012657715,1003.9974486230911,-227648.91841189365,99266
70,995.8716706024572,3227.3378730836966,2235.5971301001273,1221.5166317134906,-309561.4357413614,99299
71,1040.2399322484298,2921.515189075696,2095.6354387338406,1489.9733044199868,-224806.1225297416,99332
72,1107.8151563180168,1373.7903271926796,1976.732910638157,885.3130479870422,-52385.61412846856,99366
73,961.6477785985,1490.9154905627615,619.0430025772532,1164.0899494197167,-95235.16045312687,99399
74,1109.8756059334908,3263.218503257176,505.171349563563,2012.0382482495315,-511593.7564351606,99432
75,1092.8089612168392,2107.8464664593907,3645.575263247215,464.6885636859424,-435336.51332556404,99466
76,1043.3111255211118,4238.103939263406,2699.631549945455,359.3062760375889,-364675.21026400186,99499
77,1523.4363138307847,4293.144069327281,3264.5108330123367,990.6924695890284,-829830.8958890993,99532
78,944.0180658475964,4098.0159811122885,2998.720393767982,1342.9228773229856,-667105.6067122521,99566
79,987.1791041272485,4104.51605207027,2919.9035942989626,1392.928426014824,-357911.40221241344,99599
80,882.4267820344359,3979.185272548867,2644.5073265166047,1332.60493217733,-545822.273672216,99632
81,935.2285780513124,4536.428110308814,3224.403355661323,2101.6591065156117,-731081.1223301631,99666
82,998.9050746595053,4897.409315137954,2593.466791767344,245.49134404292136,-696172.7327507858,99699
83,1000.8367959473619,4524.902098388428,2451.9267933606825,322.06049750927,-221374.10581107836,99732
84,420.6404149852842,4061.8943856284595,2043.4475770129266,1032.0591945872784,-428083.025728757,99766
85,979.8276466641316,3899.303784010679,1268.9267864518813,205.26568149595778,-178304.01278132547,99799
86,1006.9661552582038,3422.706239220655,206.5260274154325,1383.432692031985,-147264.73003095473,99832
87,1593.2760275202893,2699.0968859972404,102.42558274181306,1007.4719417670435,-227406.87164476374,99866
88,1108.0377828096439,2078.0577917493674,239.39298235328454,978.4452868011003,-35180.46172649315,99899
89,950.2688567369877,1983.2450637080165,517.7074463439752,1078.5025190619042,-30466.78119172129,99932
90,762.6674474112029,1964.9045068104833,1320.683985442309,1032.5337004424528,-106479.13085619573,99966
91,987.5407324848354,1993.973393919203,649.7741896579353,1164.6966059426927,-178938.4864323395,99999
92,1533.84846071113,1094.9641023128122,3150.503134421548,783.3500840047939,-155340.9877550899,100032
93,333.4816336771787,1565.9165861970628,4060.320184418958,1032.1279387530344,-364967.42394541024,100066
94,791.794137683539,2794.7075669695214,1201.1984356499067,194.58160241913924,-251460.30973308554,100099
95,992.4444564540042,2593.0726235786456,356.2408344802586,1302.7503444423885,-186774.39010893696,100132
96,499.83579925868196,1160.4734812841002,2246.851352448577,944.334583583573,-128237.76844987135,100166
97,1022.0317080310494,2431.6924147597288,1230.6887531648567,458.94335576119624,-141872.22128842148,100199
98,1891.6278703804298,971.625459259107,1256.7234686953755,490.6561236779726,-139397.47901054868,100232
99,1114.791762114196,256.64956652992805,927.8747063026722,1822.4239353125276,-135977.83357542008,100266
100,741.3388693926349,144.8067677976412,1650.8497811733205,1034.821290592266,-126224.17096495678,100299
101,948.5276653799867,398.50345042420906,1085.7575818493162,636.8372209994945,-63666.76474513667,100332
102,944.6732002120038,504.2896586085041,1371.2286730683893,1117.6012181245292,-92546.22446328841,100366
103,558.1652301171184,1095.578011484502,1797.69607542747,958.4311152538794,-112531.55783257214,100399
104,1013.294265325015,2570.8523878278193,676.3685019827144,2181.559763105288,-82250.658327986,100432
105,2955.0913691458004,1057.8528721700775,2516.024045990022,878.4833212483986,-70961.99011689243,100466
106,961.9420300137252,2662.8937883633444,1120.838869351658,664.3801622565201,-59922.78626911618,100499
107,1066.2965913830653,2537.8181573942607,2075.3749058904996,938.1986487206382,-21505.451897480547,100532
108,1206.667127849964,2420.1576394937583,1755.566575211547,951.3273883958617,-132628.25654073278,100566
109,952.6117710385423,1739.0775948192481,2263.088376533272,1159.8207628975244,-52161.82170598311,100599
110,2278.1777951559934,1004.4828268899787,1433.5731712657166,680.5289518196696,-282043.9534319066,100632
111,926.1395034460134,1615.2197233742475,1913.7370060851815,1056.8175410147105,-78748.8301189526,100666
112,911.9111741636323,1566.2608352611292,1026.776234088546,1133.144920087426,-36883.99604878453,100699
113,978.9203165907402,1347.2112143172642,679.6329891934323,1110.3340614361791,-26578.427065305175,100732
114,1022.0202301327632,411.24991592680055,1636.9147809217193,1260.9443901720924,-44035.890277437786,100766
115,964.9808298931953,451.411851225442,1532.376766419953,1108.4683085067795,-53778.62635580915,100799
116,1225.0247934187028,1044.2530774969396,788.5893176139789,949.8339046522293,-11321.747518615492,100832
117,443.6676684186036,964.3460374503547,1104.6951388506284,607.1073297055966,-30384.78257179555,100866
118,1113.5199919274537,479.36127933587215,951.3113226071931,851.9855299648707,-23488.869637803153,100899
119,886.946170882143,1144.944682493066,956.0178774013128,1069.9491419544102,-5614.945577780065,100932
120,994.9126818300787,1124.8850587794075,856.5694019497539,1053.746468729518,-8364.137966944227,100966
121,933.2063045201717,1236.5734915483188,1045.9801391648268,1485.0117844650258,-30678.86829260904,100999
122,862.4818988749095,1105.291168857331,512.1025287967244,962.8622233596543,-16381.783778430732,101032
123,721.9267380851991,1067.5153203319778,952.7944619320617,1144.1307400863898,-18185.032047228193,101066
124,1007.8282921900158,661.9780902776881,922.149261364859,1098.1926947462075,-25100.635427972513,101099
125,911.3946713798832,680.260109729767,1056.9198245354166,363.36620646394726,-31880.12828139799,101132
126,260.65137403187055,969.1462929975849,753.3234761245741,1074.075771743893,-28718.885075750626,101166
127,999.6345579307925,134.2104176296384,1392.8208786487946,787.2602537160919,-46042.53609441824,101199
128,1116.2245864185452,223.39728009807277,1870.6913160647323,994.6051340549045,-33041.99293695883,101232
129,1315.2306905224962,431.8819897721171,2381.3429365093234,1047.4186301089526,-117106.96064482618,101266
130,1018.9468442267741,3161.3476028972823,1564.2576514116847,648.8023708322119,-161415.20268538978,101299
131,3703.592782036971,987.6863071857233,688.5811402011625,1201.5955209287993,-71130.52378841501,101332
132,1061.9523180797198,3410.315088082038,764.3736265643772,3914.961430205922,-67626.31770335443,101366
133,1061.5977947244673,3720.299987904201,2550.7340120051717,793.2623589529016,-64136.27591311655,101399
134,1116.6541958042246,2840.8748652483796,951.5574983254022,1339.4032253208889,-47187.77751816778,101432
135,996.2287467941036,1790.7543103396401,366.96185087826234,1212.5871719520378,-89996.72894149269,101466
136,1021.335490987436,1914.5323188705904,1470.614646818964,298.31024119195104,-192555.719275849,101499
137,602.385574290853,2354.764319417126,1500.24897933643,1025.3148111213998,-113060.38738906081,101532
138,953.5848579894006,1414.5561141220237,1102.526198341658,478.5592962214819,-37743.150579877525,101566
139,708.9654540575614,1639.1681863935253,1014.0026113250814,1372.7693746630875,-106865.56791609022,101599
140,896.9980165752744,1559.2129706005958,1033.0681505949972,2236.57796644785,-51822.52889665985,101632
141,1209.075259173224,2360.862977811292,960.1123848570919,1404.6929460298234,-95410.77172650245,101666
142,1125.904299716824,1512.2790585827934,2500.5989282569885,927.9837585829923,-114663.58639035837,101699
143,1056.4340200459783,2200.675805292547,1658.9337306584962,777.8520916546256,-133913.900860984,101732
144,838.9292960209475,1799.4559426580593,1060.4562180821374,1421.568742194091,-61670.439960422846,101766
145,1521.9518734237977,1055.2096095942215,812.8109411421069,1231.7502520410528,-55912.65709207928,101799
146,802.9707223188728,1129.4007532563594,944.3111390101243,1035.2321214462256,-12797.301554805434,101832
147,758.6372764794633,2258.697633593306,1133.352347706376,936.9702793214515,-62636.56974202575,101866
148,1221.6472926506342,2642.310163474379,931.5983178046647,491.8871821871353,-162819.81958200195,101899
149,937.3819470734118,2272.885610848025,1140.8236583841972,692.1131698583317,-67458.87143862154,101932
150,882.373704586751,1046.0038541948736,623.4447816569088,1217.1146043112547,-54878.52995504483,101966
151,581.4992273147457,971.7890800967327,1993.5159894016401,1262.5064168733295,-172898.92477342696,101999
152,1071.7856578561768,2693.7162062845446,1706.1087978681467,836.5460289506311,-116764.31822163731,229431
153,995.7702065600656,2229.664997258557,1697.274285435327,1405.1645305862867,-89833.11132895407,229464
154,2085.3107682069835,1036.395659515826,1643.5732608022927,779.45750365238,-70657.50067628558,229498
155,975.5648406202765,2603.184588153518,1959.403225474532,1189.1235711508407,-90580.93789277757,229531
156,999.7977856971154,2900.133100393842,1418.0430303353328,1973.02711588057,-173685.09579447817,229564
157,1000.4392622159307,1866.0275892740763,2668.2430548958614,1234.3844116806592,-82872.43743913645,229598
158,1110.8156190785849,2179.5344940372893,1571.1922224858422,1000.3083646624151,-55290.790712224465,229631
159,1037.4341029542243,2155.228894534266,1811.3804128343666,2386.6089677719283,-58460.80667145202,229664
160,1142.726761541759,2070.438737913951,1001.8071848843863,2593.025285708937,-53989.59857741257,229698
161,1010.5534741595059,2892.435323530247,2288.265111669833,1160.9208472729256,-61439.390371175905,229731
162,1025.7026831821397,2611.121610381306,3225.0963562511133,2323.59097088967,-87727.94879840253,229764
163,1022.2058905398432,2542.4874868765037,3911.637125296773,3459.3729200535754,-137965.01475953707,229798
164,1015.4000324925034,3624.0012417216417,2435.65210401325,4096.214838115794,-150160.86887505188,229831
165,1010.5878464323721,3244.15875073955,2312.482175714448,3682.203823799003,-72524.83529980136,229864
166,1029.0748809004904,2266.098562536434,2969.5787308449635,875.074340951948,-71073.50246310011,229898
167,999.3917143851033,2302.9884833333444,2704.4174417966515,1991.848387804654,-87720.911774535,229931
168,1007.3399310537752,2188.9698079365185,2665.2261893369514,1195.0978400659833,-51727.25077525423,229964
169,1004.2631533639528,2189.2296747590703,2732.0086761325297,1139.1508930411203,-85882.12579265717,229998
170,1239.1840920708478,2784.1377908768673,2123.400534151211,1035.13140950329,-64670.1202749526,230031
171,1095.695411734717,2188.5244936349573,2705.753314698145,987.2388496944109,-58050.643048073616,230064
172,1023.0145711065236,2026.0297136082127,2534.2395309046856,1128.5079332311232,-38787.024488996205,230098
173,1120.3852827867906,1921.224197363068,1018.8126186176819,2386.6413639254642,-60015.69397831958,230131
174,1039.0138898176442,1876.7417485257,2249.5423979111843,1634.1155227916524,-78296.92328025636,230164
175,1053.9048789045999,1803.1833468567888,1237.5383458338565,999.8767331948002,-12113.646528121419,230198
176,1024.6299485303407,1664.6419244952433,1871.302754767384,1162.688694363199,-23823.286833698992,230231
177,1035.747458308937,1858.1507952382926,1593.1632205322005,1383.2389526036345,-38147.391502764076,230264
178,1629.1842566057535,1005.3084619899219,1094.2687624657813,1804.766097104035,-23306.85903583855,230298
179,991.448600205248,1560.8870864709706,1817.5578039160664,1067.9538039316624,-28138.662848807224,230331
180,990.2355931540246,1666.2544575270244,1281.2519794553782,1063.725563775524,-35350.22892894474,230364
181,1018.7490898925488,1416.998848361206,1064.9531355265249,966.9637903039662,-12231.890129047619,230398
182,609.0410495196527,1118.7778542718454,766.5649242859124,1015.412915658451,-17239.936945538902,230431
183,1033.1079997456723,555.644764671901,897.4509534784996,283.7340303876149,-49901.837926558306,230464
184,393.7300816716089,1026.2400105970949,693.9998260230789,935.3147313053046,-30804.409683619037,230498
185,789.9797315199276,492.13416603786135,1017.0133802219901,905.2829452639292,-31143.744218689604,230531
186,1013.0160259737363,417.8217411005478,829.2591619593832,1140.6416727598994,-30120.85258918867,230564
187,879.4215279093991,414.85516209900595,1676.5989383272315,1024.8002726429781,-84782.9039188268,230598
188,1283.4573289207153,1025.527444047258,1940.33966098722,579.540335093253,-86658.70861489026,230631
189,1015.1439047380081,1944.611927716352,1492.9070758509502,1196.11897597594,-102299.7685833168,230664
190,1089.954583728587,3065.314665739881,1535.556700304607,2618.73060852009,-140619.56173414568,230698
191,983.0157567677688,3460.0615483173087,2662.2693327310067,1328.1445773798946,-170443.39726565618,230731
192,1860.5894227367842,3711.3939429815314,2935.4539682986,1045.7768003949097,-177154.9076041311,230764
193,1069.4753306238506,3524.738855574977,2379.48965116472,673.9706223463386,-349522.1586614358,230798
194,1025.3366650134053,2096.013835832197,482.530759907933,1435.1017385537514,-169550.77129502408,230831
195,1169.3758222298295,638.138847853338,1511.8019050126904,977.4450480216161,-84401.87720293718,230864
196,1057.647738260184,2903.4093752001286,2149.7951065159673,1566.8091779154217,-258946.71155611027,230898
197,1069.1783826243504,2138.361772916019,615.7675446939295,912.9393952914695,-84244.70544356707,230931
198,1003.3275142123598,2259.255408314872,660.9555618071895,1694.583724694652,-81963.62353957914,230964
199,1015.5072325237945,1640.646248990135,2215.909745454449,764.1777576774182,-137606.74574050042,230998
200,2235.0932789019216,980.3642797920738,479.0798315862637,1358.9203247832918,-218259.05653084614,231031
201,1806.0966197853313,1244.0987203614113,977.5057479395264,2380.2802356025227,-169071.32590829,231064
202,993.5691544847422,1869.7558664167898,709.6661186783542,1117.7586224308475,-35094.31039819269,231098
203,910.2124034061222,1203.4527767974512,1607.961753276489,1038.0051879289006,-29722.78595591186,231131
204,1083.7524281490541,2296.7165693659285,1613.5055004554524,736.5986961048613,-126861.18797073414,231164
205,1158.0928376177924,2928.4591511578233,1681.8509476613458,986.4734628624528,-58295.324098787605,231198
206,1043.0172115181176,1966.63381044266,2986.5573826732343,843.637851938428,-53786.961032011146,231231
207,994.831840482076,2519.1784976792937,1634.82051808585,1232.5588903593025,-143830.3872561892,231264
208,1032.1466987072945,1648.6760504241242,771.822026682669,1147.4128265490285,-53938.89058332568,231298
209,1057.476620541944,2261.729205718492,476.07186451917255,1466.0376108531018,-101981.75886976586,231331
210,1021.493730598932,1607.2892537261466,535.5842959804916,1111.019932854179,-16653.978586692712,231364
211,1008.2307876454581,683.8171232451143,1351.5209950274543,1137.7154580341326,-34128.11245344157,231398
212,1146.8793678557681,1780.9867867430676,1016.4750688640713,627.2801693394656,-30223.380876226794,231431
213,1154.3391573042177,1531.3123753694445,638.3029147941018,1002.9870328088222,-55106.78471055617,231464
214,1021.0358056951516,1483.8426216421763,1209.6447087093939,777.0763542114122,-47303.00397705778,231498
215,1033.3446681193627,1423.334311182532,2000.1314956772217,855.5067713484567,-90955.1732387546,231531
216,783.2115386214927,1610.1654475427888,1230.8529419521014,1022.3889316861735,-95795.75321816442,231564
217,1057.1895100055108,1565.6972144786378,646.5106340966095,915.260065121101,-74295.06228510509,231598
218,1022.4341242548475,1453.0192703470934,1855.4239407747223,877.76152921318,-42518.423544056925,231631
219,977.7768223721887,1971.5712008446462,1098.3778853496026,1649.4450581938156,-36063.97440548953,231664
220,974.8911543889269,1407.5827881523696,2027.5593723705686,1126.2315808394796,-94662.80615164866,231698
221,1163.7258851449633,2056.2165311871636,989.7436690888848,1583.5006763859915,-86584.91946009791,231731
222,1001.2877050065222,1707.059311080452,2272.690696069309,1233.7820119129508,-76352.83518873726,231764
223,963.2351056913142,2043.5197576730204,2624.3574451663403,1112.4740516686074,-69069.31771453113,231798
224,995.5283056748095,2333.97643518524,2766.132679391934,1347.3151079090592,-67233.06680437367,231831
225,1470.6747572069555,2564.1435378439633,977.1644130129399,856.0119553093679,-21545.532824696693,231864
226,876.6035158552781,2418.7977367982267,1534.0939895663355,1043.2039225618876,-112442.97071850742,231898
227,994.2898897967882,2415.6166914475484,1475.6366298159378,1899.4786126724355,-156277.52930506342,231931
228,897.0955139879557,1664.3062000893528,1071.5490506887013,2273.2907865031257,-101477.16100210945,231964
229,1039.7422551914462,2063.5593984176194,1428.1855621732072,872.3252746168524,-63714.42322529221,231998
230,896.3558203036118,2190.1739659369905,1054.7523031492426,1402.4533269032327,-34730.82344833316,232031
231,1069.3785911670152,2376.8113028471507,1380.968400868697,872.0415601392261,-56492.19196238986,232064
232,960.2153173702224,2710.989696920269,1511.512754992216,1131.2431970476723,-83550.35618553698,232098
233,1049.2681156521376,2558.424906070139,1606.802875302301,3199.79514969318,-195529.2049293315,232131
234,1014.3260780206595,2680.1979404514136,1709.9452091621495,3504.7032684665332,-138464.0899296878,232164
235,3693.9782078404305,1056.0172824184124,1886.023641693775,2738.8263909930474,-122322.13291603739,232198
236,1051.793646123644,3778.1289019830965,2558.758624951303,1918.5635251406193,-131327.7400314553,232231
237,1084.2799126753985,2900.6965202301226,3829.7353694478684,2269.861890071729,-201701.60151643553,232264
238,1003.9701884650246,2958.405630429017,1389.7511975862128,3840.373158952135,-300947.49779232685,232298
239,3684.176434428731,1032.6267684459908,3027.3783719271464,1263.849015711227,-65356.68366054403,232331
240,2825.135748950836,1057.6236353455624,3548.4887415220005,2045.7397195146796,-202153.4838766431,232364
241,1001.8800626766354,4598.295553789469,1572.8733012453413,3677.2913944913307,-203045.41308424203,232398
242,1676.8540397198262,5107.330613931313,1017.07526817859,3907.0999475314165,-497867.6007929357,232431
243,1024.646600541756,5118.483173753724,1728.3295855306087,4206.167019983871,-456863.5350917264,232464
244,1022.4759567234818,4266.259368580396,1653.8541096841643,4865.810929331307,-373559.43840081024,232498
245,1344.6102493616622,3811.662891704879,978.8730272266266,4469.0542623691645,-315857.37702558393,232531
246,3107.6238511119714,959.5007635517334,3898.985252600989,1587.846340172751,-292513.1253855346,232564
247,1012.783541720186,2826.301679002858,528.4778369872834,1480.3989327205015,-255434.95208919432,232598
248,440.72890328850315,1020.5031802681328,2099.247620839113,1368.2309746530373,-87030.06541690243,232631
249,897.99588387106,1443.738083781225,428.62445040302305,1006.8073090185385,-20827.927593502285,232664
250,1014.8135279745433,482.49159873303415,897.8133600496541,1448.5661876490146,-62297.79946918369,232698
251,1026.8764948237847,451.6666162217364,1428.4460087801708,856.6506835713358,-80073.95638037061,232731
252,1214.4417888971448,380.0313219449125,1027.4027810678351,799.8347063271631,-40928.19632402356,232764
253,1043.4919147421206,331.1229391614397,862.3131847585291,645.6675717355214,-48022.706023200786,232798
254,1182.963371582599,222.5679433215272,1019.1386913693957,880.8167637662136,-55113.6034394405,232831
255,1027.0340652059162,211.2787594548265,1240.7982970003336,1490.317080355721,-88018.46333097911,232864
256,1052.3628714980161,271.2858857063071,2089.370479354966,1690.873738633373,-36222.09172883286,232898
257,1098.0949515002071,2743.9610055538324,358.22369935904,2039.4992032359316,-116258.98348869517,232931
258,1101.225814671364,3453.5943595043123,462.7412582549375,2182.4697019661007,-380529.8653481568,232964
259,595.0772892493956,3875.129159137796,1105.1333269157446,2697.0172413242003,-414475.33530097594,232998
260,1088.5560100485059,3283.3222504043065,533.8301148048552,3840.997917208495,-256584.23337874428,233031
261,1102.136149640851,3330.897026327893,584.6280580520374,2786.571011117427,-245810.6236923465,233064
262,1257.085854618106,2276.8658858092276,459.7847322389033,1043.2588553803496,-141793.7353879291,233098
263,1218.062864534533,1738.1572674617805,1033.0657236348093,2293.0488437885488,-101384.65581077119,233131
264,2482.479126335362,1012.6015719470081,1788.863605756459,1503.8477316537071,-56785.73495605637,233164
265,2179.8626103495603,987.1976439686975,3368.050623134991,1406.6085866422386,-89551.36759374179,233198
266,1641.518808908384,1021.0376599301422,3392.214173662978,558.2445700586795,-215166.7460788258,233231
267,922.2519812712164,2420.664991278223,1079.261597522245,384.4398522525988,-59680.830653992176,233264
268,919.8980525750987,1510.3074680588243,271.0424321024293,1041.4314674697325,-71580.27243820799,233298
269,1045.6258664985573,167.89580101956096,1539.2605367513324,880.3502372685114,-100465.69833075882,233331
270,1032.4114789770144,307.4631676187523,1622.6555395400467,894.500732841919,-66504.7925740038,233364
271,1019.6768062623294,358.36665214236245,1584.8365846357788,872.5669246640247,-49301.73761832989,233398
272,482.67482357348763,1018.191598334409,1524.3782339039087,888.3764084467239,-53141.233284219736,233431
273,1018.5915969625528,850.8227247147662,642.7907096913905,1416.2630405401392,-31246.614252500658,233464
274,1044.2578595110485,905.8372646076185,656.2288829625384,1269.7873837773,-34381.00801222455,233498
275,1406.7871196453286,1011.454448369561,557.411758081686,1137.1916994318644,-58955.14297546179,233531
276,1057.4147893472245,538.7949446525027,1600.8841307227704,1313.5071806607289,-108250.24460259524,233564
277,992.3611087802115,1765.9513017068166,587.831945329254,1145.6252013845792,-98918.22135424938,233598
278,2203.9494095827154,1060.0462631156784,1310.1820594721205,715.6594372234638,-101677.65656268937,233631
279,1437.7765193773814,2565.212271918252,1035.143156076966,632.532554702988,-138963.9735684068,233664
280,1048.2898884775218,2874.9833042993487,1627.8895520395008,606.2041227430748,-218145.291312427,233698
281,662.3912032003345,3307.338053480473,1054.633158766069,2326.7543918514475,-129528.0886660961,233731
282,754.4033294219074,3720.12217541306,1090.4621188852063,2761.4737007619683,-264772.9753743587,233764
283,1194.1858937349814,3962.2643778526444,2187.9040198326798,1009.0726496875378,-85152.0196061089,233798
284,1004.6314418512511,2906.8137195217723,3977.7398104954023,1184.533792248635,-76128.7707424143,233831
285,1277.80427887952,3258.300937605365,2725.5623273005517,1014.0996069441142,-92880.7074456567,233864
286,1045.6344688367371,2556.3310616410963,1459.8366346958142,440.87866811629704,-188862.48544656113,233898
287,619.075335471935,2409.6960389227515,1032.651286491577,2011.7109633344448,-129715.90664457131,233931
288,989.1711871515031,2037.2589427954415,474.2035427957071,1452.7811839911487,-136747.8255404154,233964
289,1039.9567339668308,849.8399029865067,1548.6142192295665,439.0637766885353,-71597.57713801575,233998
290,884.4148997283583,632.2908860422237,307.0065145888601,1034.8661894927827,-46027.81982300028,234031
291,721.4288594755699,1018.3480803225218,336.38852577420766,905.6682326690392,-27396.122053771578,234064
